"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261247739/0/60/45/fb363a6f3c3aa864f4edcc31c5efb1f2/16/12d0e6e0996f18d5599f5710f3700aba/261247739.JPG","V1084761","Residential Attached","S","201 615 NORTH ROAD","Coquitlam West","$156,000","82","2","1985","0.00","Apartment/Condo","Coquitlam","000-831-719","V3J 1P1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261331483/0/60/45/d72c26e6ec1fa7c740d3829c27c46e05/16/a5dd0e1e2311657c6dbfa0aeb26c8093/261331483.JPG","V1091143","Residential Attached","S","313 11519 BURNETT STREET","East Central","$157,500","43","1","1995","0.00","Apartment/Condo","Maple Ridge","023-182-610","V2X 6P3",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261289102/0/60/45/5d7f84e407ad6552d2c1ebc4b90224ae/16/b7ca8b2752954fc9a1a8ec0a86cb204c/261289102.JPG","V1088029","Residential Attached","S","114 8040 BLUNDELL ROAD","Garden City","$160,000","67","1","1975","0.00","Apartment/Condo","Richmond","001-265-181","V6Y 1J8",,,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261384790/0/60/45/b2154d615268260993388a09401a47ec/13/a41a3e1cc25d6911310255f24d860ab2/261384790.JPG","N241112","Residential Detached","S","822 FREEMAN STREET","Central","$160,900","12","3","9999","6,000.00","House/Single Family","PG City Central (Zone 72)","004-781-040","V2M 2R5","0.00",,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261067958/0/60/45/f05292efd36beeb679423441f9f03d84/16/38a4d0287340571ff7cd5a578087f5ff/261067958.JPG","V1071303","Land Only","S","LOT B SUMMIT LANE","Birken","$161,000","169",,,"0.00",,"Pemberton","028-969-821","V0N 1L0","0.00","Road Access","House/Single Family"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261366989/0/60/45/9f3369a263224c7b2fb282cca9495c02/15/bd20fef9d277ebfb445ce991b41d10b1/261366989.JPG","F1426718","Residential Attached","S","106 20145 55A AVENUE","Langley City","$161,500","24","1","1995","0.00","Apartment/Condo","Langley","019-115-385","V3A 8L6","0.00",,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261263263/0/60/45/aac77ef3040a8a182ad88eaa8872fec2/13/6fd6d59b4f9b05e0522d4a11cfac75da/261263263.JPG","N239902","Residential Detached","S","6309 MULLIGAN DRIVE","Horse Lake","$162,000","76","3","9999","0.00","Recreational","100 Mile House (Zone 10)","003-812-651","V0K 2E3","85.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261267100/0/60/45/6824c7a51ee1d40ed783791ae8ca50fe/16/af6b331e54c3d150be47374ab7381632/261267100.JPG","V1086239","Residential Detached","S","156 145 KING EDWARD STREET","Maillardville","$163,000","70","2","1989","0.00","Manufactured","Coquitlam","800-089-034","V0V 0V0","0.00",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261180834/0/60/45/fad0d490efb0267beec8b0b33b24d788/16/e3b036d3c8ed7e0d23d611415bd01958/261180834.JPG","V1080109","Residential Detached","S","12593 SUNSHINE COAST HIGHWAY","Pender Harbour Egmont","$165,000","115","3","1960","13,504.00","House/Single Family","Sunshine Coast","009-596-780","V0N 2H1","88.00",,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261267865/0/60/45/c0e436ebc8fabc4022e6650c844b979c/13/7746d3b0c7cfddce86cdc921ab23283b/261267865.JPG","N239950","Residential Detached","S","335 HILL STREET","Burns Lake - Town","$165,179","73","4","1994","7,700.00","House/Single Family","Burns Lake (Zone 55)","011-199-695","V0J 1E0","0.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261388729/0/60/45/6ce8130051d23c9fad41485c84d1e549/13/1cdcc0e9e3d36e9596ad94269366139c/261388729.JPG","N241134","Residential Detached","S","12870 UPPER MUD RIVER ROAD","Upper Mud","$166,000","8","2","9999","0.00","Manufactured with Land","PG Rural West (Zone 77)","008-112-258","V2N 6K6","0.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261398872/0/60/45/93ae87f389f97a4b6257c72c580a108d/16/137f30cea60f673ee5dc3ba2a2454b27/261398872.JPG","V1095665","Residential Attached","S","21 430 E 8TH AVENUE","Mount Pleasant VE","$166,500","3","1","1978","0.00","Apartment/Condo","Vancouver East","003-833-305","V5T 1S7",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261367829/0/60/45/32161e57f742afe6ebd2c816d230b32c/13/1f6c9aca5b8541ea7b90dfcfe8b2c39e/261367829.JPG","N240966","Land Only","S","11104 108TH AVENUE","Fort St. John - City NW","$166,500","24",,,"7,299.00",,"Fort St. John (Zone 60)","029-416-825","V1J 0J3","113.20","Allowed Access","House/Single Family"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261403175/0/60/45/2a65ca314d9c8a322e42abe15b481bb4/13/44e45546f93551b79cf3ae54a2a2cf32/261403175.JPG","N241248","Residential Detached","S","219 PRAIRIE ROAD","Smithers - Rural","$167,500","6","3","1996","10,454.00","Recreational","Smithers And Area (Zone 54)","025-665-570","V0J 2N0","0.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261386010/0/60/45/7bd872e746d45c2569bf2081bbf3e385/16/e296430108239525fab9413865cffb5b/261386010.JPG","V1094755","Residential Attached","S","311 708 EIGHTH AVENUE","Uptown NW","$170,000","10","1","1976","0.00","Apartment/Condo","New Westminster","001-416-065","V3M 2R3",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261305757/0/60/45/c14eb7aef9168eaf6ecb0a1086443f9c/15/26d105028853a58f86047650464c032a/261305757.JPG","F1424595","Residential Attached","S","116 20448 PARK AVENUE","Langley City","$170,500","62","1","1995","0.00","Apartment/Condo","Langley","023-267-321","V3A 4N3",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261263980/0/60/45/e0df3fe465befa5a3a806f9052b16a9c/16/b7897059f93c8bbc8fef4a8a63bcc9d6/261263980.JPG","V1086023","Residential Attached","S","118 7295 MOFFATT ROAD","Brighouse South","$173,000","70","1","1981","0.00","Apartment/Condo","Richmond","002-121-654","V6Y 1X9",,,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261352587/0/60/45/678e57d69c81a383b80920300c8ff7ce/16/0e063e0d7845a828b94d3672f1578c64/261352587.JPG","F1426225","Residential Attached","S","1218 10620 150TH STREET","Guildford","$173,000","25","2","1981","0.00","Townhouse","North Surrey","001-842-153","V3R 7S1",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261370844/0/60/45/eef5cc59c4b5f3a06ec411687db03c75/16/23d5343856f6064faeea2b7ce836ec8f/261370844.JPG","V1093727","Residential Attached","S","204 7571 MOFFATT ROAD","Brighouse South","$174,500","20","1","1986","0.00","Apartment/Condo","Richmond","005-006-511","V6Y 1X9",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261279996/0/60/45/860b18db9487aa61531696c0f2dabb76/16/0098c0dc44ce3b1d48becb86d9257bc2/261279996.JPG","V1087228","Residential Attached","S","115 22515 116TH AVENUE","East Central","$175,000","62","2","1989","0.00","Townhouse","Maple Ridge","010-702-032","V2X 9V1",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261310470/0/60/45/1fa4daceeaef291758aa302c5b340916/15/962e5cb2e14afad17b21465ead18280d/261310470.JPG","F1424824","Residential Attached","S","205 15265 ROPER AVENUE","White Rock","$175,000","53","2","1974","0.00","Apartment/Condo","South Surrey White Rock","001-212-605","V4B 2E9",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261397117/0/60/45/f5584fb3c014e430b15e0e0ebc69b00b/14/3516905265711fc02e155f4287baf117/261397117.JPG","H1404558","Residential Attached","S","206 45645 KNIGHT ROAD","Sardis West Vedder Rd","$175,500","9","2","2006","0.00","Apartment/Condo","Sardis","026-660-547","V2R 0B1",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261406750/0/60/45/20977bd0dbc9732563868072dd1c404e/15/531d7477cca2c2dabb7ddd12e6b86dde/261406750.JPG","F1428057","Land Only","S","32763 LISSIMORE AVENUE","Mission BC","$177,000","1",,,"4,200.00",,"Mission","029-253-624","V2V 0C4","42.00","Road Access","House/Single Family"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261414958/0/60/45/a12ad4c00565d6744545dc7ba3a8eb66/15/9a16b7362fc0b91fc85f1ca30482e385/261414958.JPG","F1428334","Land Only","S","32746 LISSIMORE AVENUE","Mission BC","$177,000","0",,,"4,200.00",,"Mission","029-253-799","V2V 0C4","42.00","Road Access","House/Single Family"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261263543/0/60/45/6dbdaf6399496edd9fdf225083397d48/16/2421379524b5ba0b34ef064d112fcfa6/261263543.JPG","V1085994","Residential Attached","S","206 3051 AIREY DRIVE","West Cambie","$178,000","69","1","1995","0.00","Apartment/Condo","Richmond","018-636-675","V6X 3X6",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261212664/0/60/45/ee2111308aa92a7512c1f3ebe070728f/16/859a050d4ba2249623257181b6c034d8/261212664.JPG","V1081980","Residential Attached","S","303 9149 SATURNA DRIVE","Simon Fraser Hills","$180,000","104","1","1978","0.00","Townhouse","Burnaby North","001-603-060","V3J 7K1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261188715/0/60/45/12f144cd48e91a9278c9e78d500d29f1/13/b05dcc7e3f4fae30e81cbd8c2ec32608/261188715.JPG","N239031","Residential Detached","S","202 MARILYN DRIVE","Burns Lake - Town","$180,000","108","3","1997","6,403.00","House/Single Family","Burns Lake (Zone 55)","019-081-197","V0J 1E0","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261325071/0/60/45/7cae2e31d637e404c13d5d256c5aa75a/16/e8a7f6deae6d59eadec0b136e9dc5eda/261325071.JPG","V1090680","Residential Attached","S","208 1251 CARDERO STREET","West End VW","$180,000","45","1","1968","0.00","Apartment/Condo","Vancouver West","024-368-024","V6G 2H9",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261353527/0/60/45/413fa7d7cc6d61e262525c7c80908951/13/0457078480e0429d7ec75933c73163d1/261353527.JPG","N240793","Residential Detached","S","2046 AINTREE DRIVE","Aberdeen PG","$180,000","34","5","9999","12,196.80","House/Single Family","PG City North (Zone 73)","012-005-177","V2K 1H8",,,
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261344990/0/60/45/cb48a9d00e25b81aa18d32fa1574976b/15/9047d524757ace3be6358a592b18418b/261344990.JPG","F1426002","Residential Attached","S","214 5655 210A STREET","Salmon River","$180,025","39","1","2013","0.00","Apartment/Condo","Langley","029-085-772","V3A 0G4",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261243540/0/60/45/b702de08f44fbb35f310d1e7a7ba6a70/15/a63ea2a106b47d61c0fe8c68a25e3202/261243540.JPG","F1422323","Land Only","S","LT.24 8414 STAVE LAKE ROAD","Mission BC","$181,000","84",,,"5,758.69",,"Mission","900-572-452","N0N 0N0","59.06","Allowed Access","House/Single Family"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260823525/0/60/45/22b8d51b1c092e457efcaa04d31b5d85/16/b6c66c79075a1f7ec6ffac05d8b8a2c4/260823525.JPG","V1051268","Residential Attached","S","1309 248 SHERBROOKE STREET","Sapperton","$182,000","272","1","2008","0.00","Apartment/Condo","New Westminster","027-513-751","V3L 0A2",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261389775/0/60/45/5696a5a302608da2c704aaefc2289d2e/15/4fa7f438a797cba41a74cfbce3861c94/261389775.JPG","F1427501","Residential Detached","S","33828 GILMOUR DRIVE","Central Abbotsford","$184,000","10","2","1981","4,000.00","Manufactured with Land","Abbotsford","006-265-863","V2S 5H4","40.00",,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/258378600/0/60/45/f2f8795f1b04f97850952f230021f81b/16/1c44d0a92e785481853bd390bdb71e22/258378600.JPG","V863490","Land Only","S","LOT 12 BARNACLE STREET","Sechelt District","$184,900","1424",,,"7,233.00",,"Sunshine Coast","027-333-825","V0N 3A7","66.00","Allowed Access","House/Single Family"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261384077/0/60/45/2bb919a8aa47ea37d24952a24e18d02f/16/6daa3a537a8a91024bd3fd0b22b43b92/261384077.JPG","V1094655","Residential Attached","S","104 2045 FRANKLIN STREET","Hastings","$184,900","13","1","1984","0.00","Apartment/Condo","Vancouver East","006-429-190","V5L 1R4",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261100590/0/60/45/20c427db6e2986f91283cb11f9d8fd32/16/0679db766330f98646ec424ce7b625f2/261100590.JPG","F1416719","Residential Attached","S","103 12733 72ND AVENUE","West Newton","$185,000","150","2","1995","0.00","Apartment/Condo","Surrey","018-952-071","V3W 2M7",,,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261094682/0/60/45/ba364431f78ff4a890e2583f860b77e0/16/c5ba06e4913ce96e022c6c967a4821f0/261094682.JPG","V1073183","Residential Attached","S","301 5711 MERMAID STREET","Sechelt District","$185,000","160","2","1995","0.00","Apartment/Condo","Sunshine Coast","019-165-641","V0N 3A3",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261243570/0/60/45/b1d3550c7b2224e89cf26e6bfe6f0091/15/e68c1058b4dbb585fa1ec1216c3aebce/261243570.JPG","F1422326","Land Only","S","LT.25 8414 STAVE LAKE ROAD","Mission BC","$185,000","87",,,"5,166.68",,"Mission","900-572-453","N0N 0N0","52.50","Allowed Access","House/Single Family"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261243633/0/60/45/7c627145f3085d619886b0124310ee94/15/0785f368f9b16634e01f8369913755ef/261243633.JPG","F1422327","Land Only","S","LT.26 8414 STAVE LAKE ROAD","Mission BC","$185,000","84",,,"6,006.26",,"Mission","900-572-454","N0N 0N0","61.03","Allowed Access","House/Single Family"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261243671/0/60/45/0e8c88d9bc4ceb8cff499593d39d840a/15/cd698297b8658b1454ed10d1b6e83775/261243671.JPG","F1422332","Land Only","S","LT.28 8414 STAVE LAKE ROAD","Mission BC","$185,000","86",,,"6,006.26",,"Mission","900-572-456","N0N 0N0","61.03","Allowed Access","House/Single Family"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261413789/0/60/45/f650a07fa660cf8f3bded8ef2138f29b/15/2eaa81cc1618a3e37e8168478e380e6b/261413789.JPG","F1428290","Land Only","S","LT.29 8414 STAVE LAKE STREET","Mission BC","$185,000","0",,,"6,006.00",,"Mission","900-573-271","N0N 0N0","55.98","Road Access","House/Single Family"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261392981/0/60/45/7f7bbec5e2167448d649c6110bbc8876/16/750f9f31a3fd5189388a4b77c6f60a2e/261392981.JPG","V1095198","Residential Attached","S","106 7300 MOFFATT ROAD","Brighouse South","$185,000","4","1","1982","0.00","Apartment/Condo","Richmond","002-061-830","V6Y 1X8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261111908/0/60/45/ca66cad825a250bd943050fa4e0a6c99/13/812783bca94d9d51192326eedb44d73e/261111908.JPG","N237908","Residential Detached","S","2001 PINERIDGE ROAD","Houston - Town","$185,000","155","3","1971","0.00","House with Acreage","Houston (Zone 53)","004-976-231","V0J 1Z1","0.00",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261221198/0/60/45/9b82cbbd32bac8d57c83c3c58914ff3b/15/498fd55b64e4fc020998c8cd519f2e09/261221198.JPG","F1421388","Residential Attached","S","213 13910 101ST AVENUE","Whalley","$185,000","98","2","1989","0.00","Apartment/Condo","North Surrey","014-540-177","V3T 1L6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261053953/0/60/45/0ae32ebb00043afee8575f650f00910d/16/82d48840930bcaf7501f5d58ac1f8e33/261053953.JPG","V1070295","Residential Detached","S","133 1830 MAMQUAM ROAD","Garibaldi Estates","$185,000","169","3","1973","0.00","Manufactured","Squamish","800-086-882","V0N 1T0","0.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261397184/0/60/45/74e272857d10d0d17d5d0388e898ad3a/13/34864a7d407b37c366712f76f7e07dab/261397184.JPG","N241205","Residential Detached","S","425 ALWARD STREET","Central","$187,000","5","3","9999","6,600.00","House/Single Family","PG City Central (Zone 72)","009-648-267","V2M 2E2","0.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261221724/0/60/45/2fa61f7f4f7e3ed3172d53016d0e59d9/16/57dc14e3af058e1ff10c6055c673d732/261221724.JPG","V1082585","Residential Attached","S","303 11519 BURNETT STREET","East Central","$188,500","91","2","1997","0.00","Apartment/Condo","Maple Ridge","023-182-512","V2X 6P3",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261320714/0/60/45/e4ca35c76e9b44f3cdd9157157fec7e4/15/c7189cf157d2da41c9ef69df1fb5cefc/261320714.JPG","F1425153","Residential Attached","S","311 19835 64TH AVENUE","Willoughby Heights","$189,000","52","2","1995","0.00","Apartment/Condo","Langley","018-309-356","V2Y 1L8",,,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261265589/0/60/45/ebdef84aeb3da69d792cb7db378308bf/16/54201a3ffd8e0c5bf011e99d1b09313c/261265589.JPG","V1086131","Residential Attached","S","309 2021 KAREN CRESCENT","Whistler Creek","$190,000","73","1","1979","0.00","Apartment/Condo","Whistler","005-632-960","V0N 1B2",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261073480/0/60/45/62c353afb023d59de98bcfaa2732f394/14/cf6e6cab7c294ea70dfb43240dee1738/261073480.JPG","H1402625","Residential Attached","S","206 9000 BIRCH STREET","Chilliwack W Young-Well","$190,000","161","3","2005","0.00","Apartment/Condo","Chilliwack","026-707-446","V2P 8G2","0.00",,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261360645/0/60/45/3a9b1cb04e807359338cfb0ea221752a/13/e11ae106944f9d410aac1295eb330aba/261360645.JPG","N240847","Residential Detached","S","4925 MEDEEK AVENUE","Terrace - City","$190,000","30","3","9999","0.00","House/Single Family","Terrace (Zone 88)","012-334-782","V8G 1C7","65.00",,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261363996/0/60/45/56569feeeaf760516c0f06cd5c4bccee/13/fa64e0e8f55ebc69ae194bfc2f932667/261363996.JPG","N240907","Residential Detached","S","1630 DOGWOOD STREET","Millar Addition","$191,000","26","3","9999","6,600.00","House/Single Family","PG City Central (Zone 72)","011-896-191","V2L 1C2",,,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261264352/0/60/45/20223dea90f1b521f9deda7985e73605/16/1f65b1eb2924350c1a11dd49fbc627c1/261264352.JPG","H1403844","Residential Attached","S","313 328 ESPLANADE AVENUE","Harrison Hot Springs","$193,000","78","1","1996","0.00","Apartment/Condo","Harrison Hot Springs","023-477-547","V0M 1K0",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261375472/0/60/45/2e3b1a26dcdd90e9617749b0979909d0/15/0a2932d59060e45f9d16ba231e571cba/261375472.JPG","F1427026","Residential Attached","S","28 34332 MACLURE ROAD","Central Abbotsford","$195,000","18","2","1996","0.00","Townhouse","Abbotsford","018-924-247","V2S 7S8","0.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261282453/0/60/45/67b3f400b68b35f92d22b346a8c58da4/13/be936c02ab510a7d356e568347a239f7/261282453.JPG","N240112","Residential Attached","S","14 500 WOTZKE DRIVE","Williams Lake - City","$195,000","63","2","1998","0.00","Townhouse","Williams Lake (Zone 27)","018-951-031","V2G 4S9",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261366809/0/60/45/86b87094d8a4a500896a8004fdef1f54/16/28dd7674985a04ad8630ac536b7ae735/261366809.JPG","V1093420","Residential Attached","S","207 12238 224 STREET","East Central","$195,000","22","2","2008","0.00","Apartment/Condo","Maple Ridge","027-398-412","V2X 8W5",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261347929/0/60/45/0ee4789e7c44873678ee253f5db836b2/16/c0376862d8792d8a6326322aecfc8698/261347929.JPG","V1092156","Residential Attached","S","217 2678 DIXON STREET","Central Pt Coquitlam","$195,000","36","1","1997","0.00","Apartment/Condo","Port Coquitlam","023-349-735","V3C 6L7",,,
