"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261109022/0/60/45/9b519e86a9e12001bca05b028f1b60ca/13/2bbb39d8d4a2c986a1dcd173ec74a6dd/261109022.JPG","N237874","Residential Detached","S","45 1000 INVERNESS ROAD","Aberdeen PG","$142,500","110","3","1992","0.00","Manufactured","PG City North (Zone 73)","800-087-407","V2K 4V1","0.00",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261220183/0/60/45/c0a12fad388a93db447f593a559c8f07/15/6a2dfc51888908f2bfbd82e2fbf3335c/261220183.JPG","F1421344","Residential Attached","S","301 33318 BOURQUIN CRESCENT","Central Abbotsford","$144,000","51","1","2007","0.00","Apartment/Condo","Abbotsford","026-993-287","V2S 0A6","0.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261065256/0/60/45/f5033509782556916951b5d17173f20d/15/b2b65499665026408c0826f7a7004563/261065256.JPG","F1415251","Residential Attached","S","108 20268 54TH AVENUE","Langley City","$144,000","128","2","1997","0.00","Apartment/Condo","Langley","023-745-479","V3A 8R9","0.00",,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261321435/0/60/45/f0c508e30320e658f513e65d829caf9e/15/057e299032d1b9880cdb2db69eef4d5b/261321435.JPG","F1425183","Residential Attached","S","112 20881 56TH AVENUE","Langley City","$144,900","7","1","1992","0.00","Apartment/Condo","Langley","017-780-551","V3A 3Z3","0.00",,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261205426/0/60/45/741c570a198deff77f3492ba5e8bfab2/15/7cdbe0ee8afc88734a809f067d05fffe/261205426.JPG","F1420811","Residential Attached","S","209 5765 GLOVER ROAD","Langley City","$145,000","64","1","1995","0.00","Apartment/Condo","Langley","023-081-783","V3A 8M8",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261303584/0/60/45/9e8d7780e150862ebc397621dc6a9d23/16/af15111c891bc8b09e9129c0cead0ab5/261303584.JPG","V1089156","Residential Attached","S","316 428 AGNES STREET","Downtown NW","$146,500","19","1","1978","0.00","Apartment/Condo","New Westminster","001-652-753","V3L 1G1",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261306024/0/60/45/1cc7f36d44f1a61bffc29474d84121bd/13/e830e92f2f3e4f5dbdab9b7c30719da9/261306024.JPG","N240349","Residential Detached","S","49375 TAPPING ROAD","Cluculz Lake","$149,000","27","2","1960","0.00","Recreational","PG Rural West (Zone 77)","008-460-001","V0J 3A3","122.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261174606/0/60/45/1e039391450f4991ba5ed206d499e78f/15/b0652e51949c617f52d337fd68e77c4a/261174606.JPG","V1079229","Land Only","S","22185 123RD AVENUE","West Central","$150,000","81",,,"10,400.00",,"Maple Ridge","010-122-885","V2X 4C7","80.00","Road Access","House/Single Family"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261299415/0/60/45/1e283733f95fb2a4e7475538d6d20f6f/15/5afd477ac48992f7671563620cf8ce79/261299415.JPG","F1424360","Residential Attached","S","108 5379 205TH STREET","Langley City","$150,000","14","2","1988","0.00","Apartment/Condo","Langley","005-488-044","V3A 7V7","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261168493/0/60/45/c7d948e204f46ce0fe6168ff52c8efc3/15/ea53c393bc84c3593e6057f029a445fa/261168493.JPG","F1419209","Residential Attached","S","103 12130 80TH AVENUE","West Newton","$152,000","83","2","1995","0.00","Apartment/Condo","Surrey","018-870-619","V3W 0V3","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261085482/0/60/45/43d5ae4805fdce7205f26895dc258eb1/15/306d9f2052570480ce1b7a9cf4ebbce2/261085482.JPG","F1416069","Residential Attached","S","102 3174 GLADWIN ROAD","Central Abbotsford","$154,000","119","2","1996","0.00","Apartment/Condo","Abbotsford","023-460-776","V2T 5T5",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261162519/0/60/45/ca2a4df958d7bb35419973ac57180155/13/76acadb14ce5aa18d3b37441705281de/261162519.JPG","N238616","Residential Detached","S","5744 MEADE ROAD","Lac la Hache","$155,000","98","2","9999","0.00","Recreational","100 Mile House (Zone 10)","007-762-372","V0K 1T1","0.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260994019/0/60/45/0e6ac6cf8a642a89068445cd0e8a70d6/16/a23b100bcf60dca86238c90ace76fe85/260994019.JPG","V1065465","Land Only","S","SL 2 DOUGLAS BAY GAMBIER ISLAND BAY","Gambier Island","$155,000","156",,,"132,292.00",,"Sunshine Coast","026-454-165","V0N 1V0","60.00","Water Access","House/Single Family"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261254405/0/60/45/1fe66c133f1b566e33c109bbec5cef32/16/435cefcfa1bb0ec622ef8833f2bc099d/261254405.JPG","F1422771","Residential Attached","S","6280 W GREENSIDE DRIVE","Cloverdale BC","$156,200","43","2","1980","0.00","Townhouse","Cloverdale","001-696-572","V3S 5M8",,,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261184772/0/60/45/ddef74b1eca90f1fced61eeb8d06d7d0/16/f95bb618e803faf1c6aebd2861b7e298/261184772.JPG","V1080003","Residential Attached","S","201 7571 MOFFATT ROAD","Brighouse South","$157,000","77","1","1986","0.00","Apartment/Condo","Richmond","005-006-473","V6Y 1X9",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261204932/0/60/45/b5b40bf65949e953ddc3a21c90687c12/16/925f9e1bc11c7652a8fbfbdcbb741146/261204932.JPG","H1403470","Residential Detached","S","47 46511 CHILLIWACK LAKE ROAD","Chilliwack River Valley","$158,000","67","2","1980","3,315.00","Manufactured with Land","Sardis","001-419-153","V2R 3S5","39.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261291917/0/60/45/1d262406c2593755e7e55d09e1fb180b/15/2087294befae01be9ef4f0fedb2ab328/261291917.JPG","F1424129","Residential Attached","S","1303 10620 150TH STREET","Guildford","$158,000","19","2","1980","0.00","Townhouse","North Surrey","001-841-955","V3R 7K3","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261271975/0/60/45/0b2fc8c49e2c645b8fc5668bcbbfebe1/15/0b9e3e076988fe63efc4dc4b4a679211/261271975.JPG","F1423440","Residential Attached","S","311 34909 OLD YALE ROAD","Abbotsford East","$159,500","27","2","1981","0.00","Apartment/Condo","Abbotsford","016-019-873","V3G 2E7","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261232797/0/60/45/9264e31e6333895963e51e6fc20c7a87/15/c7d9930035217d2b3fa68919f0a31da6/261232797.JPG","F1421866","Residential Attached","S","65 32691 GARIBALDI DRIVE","Abbotsford West","$160,000","48","2","1988","0.00","Townhouse","Abbotsford","013-232-703","V2T 5T7",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261323178/0/60/45/d203dd8817962f61df000c794738554d/13/b9e58aed791eeb137684cbb91815f145/261323178.JPG","N240503","Residential Detached","S","2155 ROSS CRESCENT","Crescents","$160,000","7","1","1951","0.00","House/Single Family","PG City Central (Zone 72)","009-302-204","V2M 1Y8","30.00",,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261044754/0/60/45/0177d767a894d598e1297865509b54cc/13/33949175523d40563e77cdac1a238177/261044754.JPG","N236903","Land Only","S","LOT 2 PRESPATOU ROAD","Fort St. John - Rural W 100th","$160,000","135",,,"0.00",,"Fort St. John (Zone 60)","028-844-165","V0C 1Y0","0.00","Road Access",
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261040720/0/60/45/eb538bbd613ac4b4d2bac988afc3bea7/15/365cc957e2d62b4e10b5ba67e8c624d6/261040720.JPG","F1414343","Residential Attached","S","10570 HOLLY PARK LANE","Guildford","$162,000","138","2","1977","0.00","Townhouse","North Surrey","000-469-459","V3R 6X9",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/259246647/0/60/45/c4f6e07e85a9898a1949d38538811516/16/3d0315af2f43d86fe0adbc241a2eedc3/259246647.JPG","H1200508","Land Only","S","8 46426 MULLINS ROAD","Promontory","$163,000","994",,,"4,058.00",,"Sardis","027-522-849","V2R 3Y7","0.00","Road Access","House/Single Family"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261185602/0/60/45/994ab11250bc13a7027837c30508317d/13/c9f6aef42e3a25bde4426afe03715893/261185602.JPG","N238921","Residential Detached","S","1100 8TH AVENUE","Valemount - Town","$163,000","74","3","9999","7,800.00","House/Single Family","Robson Valley (Zone 81)","004-369-556","V0E 2Z0","0.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261147754/0/60/45/4642fb19b903e84268a4b463ed881f44/16/bfa6d5c84a6e730f21a48b21c31f8a24/261147754.JPG","V1077312","Residential Attached","S","707 55 TENTH STREET","Downtown NW","$163,100","89","1","1993","0.00","Apartment/Condo","New Westminster","018-336-973","V3M 6R5",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261199851/0/60/45/bdc4ddab340e1fc496d6b3790e041487/13/b4dc45fab78bb19c112960309fe8ca9d/261199851.JPG","N239145","Residential Detached","S","1508 E 6TH AVENUE","Prince Rupert - City","$165,000","63","2","1956","5,000.00","House/Single Family","Prince Rupert (Zone 52)","014-503-727","V8J 1Y2","50.00",,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261209447/0/60/45/204f48b0fcc00f18a2d72d38663bd06a/16/709b8a3242ee3b2acabf9cf6bcfdf2d1/261209447.JPG","V1081767","Residential Attached","S","304 740 HAMILTON STREET","Uptown NW","$165,000","61","1","1974","0.00","Apartment/Condo","New Westminster","001-224-778","V3M 5T7",,,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261305920/0/60/45/e16637a7732f7104afc8ea4f47c0b0ff/16/2c9635a824e28ecd56f26d7bcdde55f5/261305920.JPG","F1424609","Residential Attached","S","A214 20211 66TH AVENUE","Willoughby Heights","$165,000","24","1","2012","0.00","Apartment/Condo","Langley","028-941-861","V2Y 0L4",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260985582/0/60/45/4cee856e24ea51916cfefdfefec4c6d0/13/d392223313048a6eb6805e0e911ffcea/260985582.JPG","N235994","Residential Detached","S","1910 CRANBERRY PLACE","Valemount - Town","$165,000","159","4","1978","0.00","House/Single Family","Robson Valley (Zone 81)","010-357-637","V0E 2Z0","100.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261077407/0/60/45/a7f5400d1bdd22d83ff8b7bd7f73f593/16/24170e570211c02abdce8eeac74345a0/261077407.JPG","V1071945","Residential Attached","S","112 12207 224TH STREET","West Central","$165,500","122","2","1998","0.00","Apartment/Condo","Maple Ridge","024-307-581","V2X 6B9",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261296202/0/60/45/d45581b6c40e869bfbf6dd3d7e4330ab/15/a168cd8a03adaab676580cefa3e16b9a/261296202.JPG","F1424263","Residential Attached","S","211 9655 KING GEORGE BOULEVARD","Whalley","$167,000","23","1","2009","0.00","Apartment/Condo","North Surrey","028-015-932","V3T 0C7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261322747/0/60/45/ae8d77bb5cc2caf7ad971cc567b0ca62/15/f50d350e0a1bbe080bcc71297df3a9c1/261322747.JPG","F1425243","Residential Attached","S","206 14980 101A AVENUE","Guildford","$167,000","12","1","1994","0.00","Apartment/Condo","North Surrey","018-637-981","V3R 0T1",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261254656/0/60/45/e8ab569847dc5b8af3a8f38a26ce5156/16/95d7defd54df8d6df36a8ee008a70949/261254656.JPG","V1085557","Residential Attached","S","210 3420 BELL AVENUE","Sullivan Heights","$169,000","38","1","1982","0.00","Apartment/Condo","Burnaby North","003-167-861","V3J 1M7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260901591/0/60/45/3d69ca392cc0bef3e277a61b4ad436d1/16/d4347bee01329da8052de3894c9d039d/260901591.JPG","V1057836","Residential Attached","S","107 428 AGNES STREET","Downtown NW","$170,000","200","1","1978","0.00","Apartment/Condo","New Westminster","001-652-401","V3L 1G1",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261239507/0/60/45/26596bd873e5cb3b5a1645492819f296/15/db76a9d0aeae93d0a3a678e2f590e5fa/261239507.JPG","F1422160","Residential Attached","S","302 7500 COLUMBIA STREET","Mission BC","$170,000","42","2","1991","0.00","Apartment/Condo","Mission","016-812-182","V2V 4C1","0.00",,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261324485/0/60/45/200dd963b8b0b33d067de6a8050172b5/15/4d851356bd63653a2d8682c6c195aa7b/261324485.JPG","F1425293","Residential Attached","S","201 15388 105TH AVENUE","Guildford","$172,000","5","1","2014","0.00","Apartment/Condo","North Surrey","029-292-751","V3R 0C4",,,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261193781/0/60/45/8907ff3497974feea88e7d90b623ec20/16/a62fda9762ef86c57b201d1eee3831a5/261193781.JPG","V1080584","Residential Attached","S","101 720 EIGHTH AVENUE","Uptown NW","$172,000","68","2","1974","0.00","Apartment/Condo","New Westminster","001-236-822","V3M 2R3",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261323128/0/60/45/9095af88fd6072bd3ec9a83f3e93bd70/13/47b4b792aca09153e18b08d77dc29223/261323128.JPG","N240502","Residential Detached","S","11 INGENIKA DRIVE","Mackenzie -Town","$173,000","4","4","1971","6,225.00","House/Single Family","Mackenzie (Zone 69)","010-334-181","V0J 2C0","0.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261258686/0/60/45/964fc664e81ec0dc5b1564c9e9267cc7/15/66241e5a2d93266dab2ca8ff15c3b39a/261258686.JPG","V1085633","Residential Attached","S","305 312 CARNARVON STREET","Downtown NW","$174,000","42","1","1980","0.00","Apartment/Condo","New Westminster","001-804-537","V3L 5H6",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261309717/0/60/45/d3272bbf8a9a232a3d43862fac2a89e5/13/edf7527ca422f78339fb88fc28b20c24/261309717.JPG","N240382","Residential Detached","S","3672 WINSLOW DRIVE","Birchwood","$174,000","14","3","9999","0.00","House/Single Family","PG City North (Zone 73)","010-353-399","V2K 1W9","0.00",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261263098/0/60/45/cb69b4f4210aa38b54c5ec20bea7ce8d/16/116a3080886c150b3b612bfc2390e34a/261263098.JPG","V1085977","Residential Attached","S","205 838 AGNES STREET","Downtown NW","$175,000","33","1","1993","0.00","Apartment/Condo","New Westminster","018-094-074","V3M 6R3",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260574926/0/60/45/2e1f30aebdce1135493a8467d68fa951/16/57e524e9382d25b779e62605085d8fbb/260574926.JPG","V1030963","Residential Attached","S","63 20554 118TH AVENUE","Southwest Maple Ridge","$175,000","381","2","1990","0.00","Townhouse","Maple Ridge","016-166-132","V2X 0S3",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261294818/0/60/45/2a5fbddecd1a0a911612811a75b0a4ec/14/60639e89176f1b292a6bfc2086e57265/261294818.JPG","H1404025","Residential Attached","S","204 45769 STEVENSON ROAD","Sardis East Vedder Rd","$175,000","20","2","2005","0.00","Apartment/Condo","Sardis","026-353-610","V2R 5Z2",,,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261190715/0/60/45/6e05f6f2772727b855728213a87ab82f/16/0731269217469d42a40ce1abafb3f645/261190715.JPG","V1080564","Residential Attached","S","201 2340 HAWTHORNE AVENUE","Central Pt Coquitlam","$175,000","70","2","1994",,"Apartment/Condo","Port Coquitlam","018-546-081","V3C 1W9",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261200657/0/60/45/dc8ad05500fc61305ced0db1efdfc5ee/16/bdd9483221c0277585df8a30d522d719/261200657.JPG","V1081250","Residential Attached","S","214 450 BROMLEY STREET","Coquitlam East","$175,000","61","1","1990","0.00","Apartment/Condo","Coquitlam","015-726-151","V3K 6S5",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260093926/0/60/45/1789a7556e6e32abfbc033734f87dfeb/13/848d450e53e8cd552a04b328fb8b2254/260093926.JPG","N225097","Residential Detached","S","1920 ALDER ROAD","Red Bluff/Dragon Lake","$176,000","599","4","1995","0.00","Manufactured with Land","Quesnel (Zone 28)","023-176-091","V2J 3T3","0.00",,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260673032/0/60/45/f045a43e31d0f8ee79c7b8d1d6eaf90c/16/339851f9baa4bf93083fc74127d7170c/260673032.JPG","F1326563","Residential Attached","S","303 8084 120A STREET","Queen Mary Park Surrey","$176,500","332","1","2008","0.00","Apartment/Condo","Surrey","027-658-899","V3W 1V2",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261297009/0/60/45/0f25a5c8841b3182bf49f611163c11cf/15/af98c43b0c968f238a4a741dac9d161f/261297009.JPG","F1424284","Residential Attached","S","511 34909 OLD YALE ROAD","Abbotsford East","$177,500","18","2","1980","0.00","Townhouse","Abbotsford","016-020-057","V3G 2E7","0.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261214375/0/60/45/35633c56ff8c937737d1070468a1814f/16/9d003c44244268164953ecdfd0bbdc2c/261214375.JPG","V1082116","Residential Attached","S","WEEK A 4726 SETTEBELLO DRIVE","Whistler Village","$178,000","58","3","2000","0.00","Townhouse","Whistler","024-741-043","V0N 1B4",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334106/0/60/45/39e56c337dc6ec7b8afceff55f84131a/14/da2d5704dcb0528892e22466206f2b44/261334106.JPG","H1404250","Land Only","S","LOT 10 NIXON ROAD","Eastern Hillsides","$179,000","2",,,"9,080.00",,"Chilliwack","700-009-394","V2P 1A1","78.00","Road Access","House/Single Family"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261145655/0/60/45/8a3ff097f461ca292e8ee76433f0c14f/15/04dc1207974f51a48d91b3a85811424b/261145655.JPG","F1418436","Residential Attached","S","312 7161 121 STREET","West Newton","$180,100","93","2","1993","0.00","Apartment/Condo","Surrey","017-938-619","V3W 1G8","0.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261183423/0/60/45/6dd8e0b9fe5c342f6d3c73f3c279f074/14/ed10db04fbd553267103eafe528fd894/261183423.JPG","H1403331","Residential Detached","S","512 FORT STREET","Hope Center","$181,000","73","2","9999","8,540.00","House/Single Family","Hope","009-767-169","V0X 1L0","70.00",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261154389/0/60/45/3303647a0f5d64926ad3f1bcb7d846f2/13/bd7a5b333bf27b970bbfff399e5caa03/261154389.JPG","N238490","Residential Attached","S","55 GANNET CRESCENT","Kitimat","$182,000","94","4","1954","6,595.00","1/2 Duplex","Kitimat (Zone 89)","012-076-481","V8C 1P1","0.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261328384/0/60/45/9b98c008157ad59a03ee50f9e511fd3b/16/a91a1ee011bd00336c0789a1b0c66146/261328384.JPG","V1090924","Residential Attached","S","402 37841 CLEVELAND AVENUE","Downtown SQ","$183,000","3","1","2011","0.00","Apartment/Condo","Squamish","028-438-361","V8B 0A9",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261289984/0/60/45/545bd2ecacbb11575698363e8dd9ae52/16/daa7bce07d6de2451db443fd136645d2/261289984.JPG","V1088109","Residential Attached","S","412 1669 GRANT AVENUE","Glenwood PQ","$183,000","23","1","1996","0.00","Apartment/Condo","Port Coquitlam","023-420-855","V3B 7W9",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261256977/0/60/45/8a88995e9edd9258641fab4174d99954/16/1a61d2e468b687e4fd178507d726042d/261256977.JPG","V1085500","Residential Attached","S","205 1203 PEMBERTON AVENUE","Downtown SQ","$184,000","39","1","1997","0.00","Apartment/Condo","Squamish","023-796-430","V8B 0J7",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260949830/0/60/45/83f73b7162d66d7a6b40679821f81772/15/1fac1fc0da5a788081f6f4b23deeee89/260949830.JPG","F1410727","Residential Attached","S","411 13963 72ND AVENUE","East Newton","$184,000","177","2","1984","0.00","Townhouse","Surrey","002-192-403","V3W 2P6","0.00",,
