"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261297942/0/60/45/e18fc0ce73f65edb03023c2659a4c762/16/df72f98c010c1a602e6b617c4b3cc498/261297942.JPG","V1088632","Residential Attached","S","208 665 W 7TH AVENUE","Fairview VW","$565,000","34","2","1996","0.00","Townhouse","Vancouver West","023-407-841","V5Z 1B6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261144520/0/60/45/4575e1416590d60b2a773bec94e8732a/15/f4a9fec951b8a189539614b00fe0d4e7/261144520.JPG","F1418390","Residential Attached","S","36 14968 24TH AVENUE","Sunnyside Park Surrey","$566,000","105","2","2003","0.00","Townhouse","South Surrey White Rock","025-631-985","V4A 9Y6",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261350044/0/60/45/87b624cd027de3f808059114ae866539/16/08f666d78febf001e6a939de2b35b5cd/261350044.JPG","V1092307","Residential Attached","S","21 251 W 14TH STREET","Central Lonsdale","$567,500","18","3","1979","0.00","Townhouse","North Vancouver","005-603-722","V7M 1P4",,,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261339130/0/60/45/54eedab37ecd639385d280fd832d153d/16/f63b53df0acc259c1d4fe9c7ee1c9c38/261339130.JPG","V1091546","Residential Detached","S","1205 ENTRANCE COURT","New Horizons","$568,000","8","3","1979","8,469.00","House/Single Family","Coquitlam","005-377-731","V3E 1E5",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261283586/0/60/45/89a272ff5f00f701e9ce5a396fe6ceb0/16/62c8a9e67b6a662142196970b77ee30b/261283586.JPG","V1087518","Residential Attached","S","2208 550 TAYLOR STREET","Downtown VW","$568,800","36","2","2005","0.00","Apartment/Condo","Vancouver West","026-462-303","V6B 1R1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261309776/0/60/45/e4893a1cf4f8f0b06d666a620369c08c/15/349e90e7a4303fdebdbfd6ac40898000/261309776.JPG","F1424791","Residential Detached","S","6905 196TH STREET","Clayton","$570,000","25","6","2009","3,100.00","House/Single Family","Cloverdale","027-132-684","V4N 5Y9","30.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261083921/0/60/45/1974207586e35d54e8bce13dca9b1e71/16/1aa451df10df5f451c19c204d773387b/261083921.JPG","V1072450","Residential Attached","S","1905 5611 GORING STREET","Central BN","$570,000","140","2","2008","0.00","Apartment/Condo","Burnaby North","027-446-760","V5B 0A3",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1068138","Residential Attached","S","11 7551 NO 2 ROAD","Granville","$570,000","159","3","2014","0.00","Townhouse","Richmond","029-288-428","V7C 3L7",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260796094/0/60/45/e93dd5d7ea17530119e717582f3b41a7/15/11dbd516c3c3eb6e64ca14e2ff91cd49/260796094.JPG","F1404337","Land Only","S","5742 133RD STREET","Panorama Ridge","$570,000","258",,,"10,814.00",,"Surrey","005-825-601","V3X 2T5","82.00","Road Access","House/Single Family"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261348413/0/60/45/ba4ad404eec46b31c604fc96b158eccb/15/199a0b5d3192988d3dc7f9ca20c9bf30/261348413.JPG","F1426109","Residential Detached","S","11437 85A AVENUE","Annieville","$570,000","2","4","1972","6,936.00","House/Single Family","N. Delta","005-023-696","V4C 2V4","60.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261080653/0/60/45/8bf50ccaf5051d1c0b4cfa394acc56f4/16/34823b3ccf5792cb417d53afcfa6c68a/261080653.JPG","F1415841","Residential Detached","S","8237 WADHAM DRIVE","Nordel","$570,000","146","5","1975","10,129.00","House/Single Family","N. Delta","001-897-390","V4C 4E1","52.37",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261357528/0/60/45/fbaaa555c18d22edb7acf6753ce1c136/16/f0b10b722781d51441b2170cbf718300/261357528.JPG","V1092807","Residential Attached","S","3603 KNIGHT STREET","Knight","$571,000","3","3","2014","0.00","Townhouse","Vancouver East","029-255-082","V5N 3L4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261004108/0/60/45/9a506995fedaf4dceb33b7d542eadda7/15/ccff181a86c1d9c7ff434d70cc1c9963/261004108.JPG","F1412817","Residential Detached","S","22365 49A AVENUE","Murrayville","$573,000","166","4","2004","4,263.00","House/Single Family","Langley","025-785-168","V2Y 2X6","44.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261292433/0/60/45/fed33dfe450267a737ad2f56907492a4/16/fe458a59186cde4f71baaa6f6480916a/261292433.JPG","V1088226","Residential Detached","S","3209 MARINER WAY","Ranch Park","$575,000","37","5","1980","7,400.00","House/Single Family","Coquitlam","006-177-646","V3C 4N2","74.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261242424/0/60/45/4ee76a40b058da21a2afc095950aac01/15/f756e7060fa89e77161bff0d40514f6d/261242424.JPG","F1422281","Residential Detached","S","6856 192A STREET","Clayton","$575,000","62","6","2006","4,040.00","House/Single Family","Cloverdale","026-247-925","V4N 0B6","52.00",,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261363350/0/60/45/4bd9e05b33c5d9fa80236d9f9236d24e/16/5b03170bd6b39fabf9dd89d3df2b7125/261363350.JPG","V1093230","Residential Attached","S","1948 W 15TH AVENUE","Kitsilano","$575,000","11","2","1986","6,200.00","Townhouse","Vancouver West","005-004-322","V6J 2L3",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261127883/0/60/45/c350cc2013ebe4a1e8b383346653f4be/15/710b373a411853a2d04a1bc4a2b24f5c/261127883.JPG","F1417760","Residential Detached","S","14609 85TH AVENUE","Bear Creek Green Timbers","$575,500","114","4","1989","7,115.00","House/Single Family","Surrey","013-117-068","V3S 7R4","53.00",,
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261075634/0/60/45/6e812eee8b049270f09ccbba81d415a5/16/53062451c56f50263b5f3d8444a67d85/261075634.JPG","V1071870","Residential Attached","S","103 8300 BEAR PAW TRAIL","Rainbow","$575,900","144","3","2015","0.00","Apartment/Condo","Whistler","800-082-596","V0N 1B8",,,
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261076372/0/60/45/81b75c74e26c1a4e07c43373e635724c/16/fda63b45184a244863f7079f39f4a832/261076372.JPG","V1071919","Residential Attached","S","106 8300 BEAR PAW TRAIL","Rainbow","$575,900","140","3","2015","0.00","Apartment/Condo","Whistler","800-082-599","V0N 1B9",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261121450/0/60/45/fdf27da2a6c576728edf999f3d830d29/15/369be30078854af0a04818a504c6b7b3/261121450.JPG","F1417541","Residential Detached","S","13060 60TH AVENUE","Panorama Ridge","$576,500","118","5","2014","2,712.00","House/Single Family","Surrey","029-172-012","N0N 0N0","29.52",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261346332/0/60/45/b6ba342629cdd4e3849c7ef24c45db96/16/a35cb352ad514a803b481b81a3748d28/261346332.JPG","V1092038","Residential Attached","S","1008 1060 ALBERNI STREET","West End VW","$578,000","10","2","1989","0.00","Apartment/Condo","Vancouver West","011-730-960","V6E 1A3",,,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261360192/0/60/45/f4abc9b455b078329ec3b0747045680f/15/2b79cab124524ef2dfb1f66be582b0e5/261360192.JPG","F1426483","Residential Detached","S","16276 14TH AVENUE","King George Corridor","$579,000","0","4","1987","7,169.00","House/Single Family","South Surrey White Rock","002-138-174","V4A 8C6","59.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261327810/0/60/45/1ffa950b358632668994a8ea3c82e204/16/2f3b9bb2ce2b7d01d0bed4c940a5e33f/261327810.JPG","V1090879","Residential Detached","S","1377 LINCOLN DRIVE","Oxford Heights","$579,000","17","3","1988","4,838.00","House/Single Family","Port Coquitlam","008-115-141","V3B 7B9",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1092582","Residential Detached","S","721 HENDERSON AVENUE","Coquitlam West","$580,000","11","4","9999","7,657.00","House/Single Family","Coquitlam","011-193-204","V3K 1N7","61.30",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261210721/0/60/45/24c9a09704680ff6466bdfdd364aa2e1/13/4db4f44521e413738428e9dc5ef9c946/261210721.JPG","N239283","Residential Detached","S","11708 97TH STREET","Fort St. John - City NE","$580,000","82","5","2009","0.00","House/Single Family","Fort St. John (Zone 60)","027-688-275","V1J 0E9","62.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261203594/0/60/45/2999b6699cbf017ef4b87d80f0e9df79/15/976b6f397c918bc7454cbf7bece64aa8/261203594.JPG","F1420737","Residential Detached","S","35637 WESTVIEW BOULEVARD","Abbotsford East","$580,000","80","4","2003","6,803.00","House/Single Family","Abbotsford","024-246-964","V3G 3B2","73.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261338989/0/60/45/fed4be1c8b463131b5a1ee0fd45e1389/16/8fdbd26a98d233f0cb3ff369d0a5cba4/261338989.JPG","V1091543","Residential Attached","S","302 2091 VINE STREET","Kitsilano","$580,000","12","2","1991","0.00","Apartment/Condo","Vancouver West","015-811-361","V6K 4P7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261168786/0/60/45/cddf8cbdf396ab88838339fb8863a238/16/9abf5102c230acdadcf1de336e3a1a7a/261168786.JPG","F1419229","Residential Detached","S","15510 84TH AVENUE","Fleetwood Tynehead","$580,000","102","7","1991","7,131.00","House/Single Family","Surrey","015-909-301","V3S 2N4","63.98",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261356902/0/60/45/cac8b7a6889b8f338fd9ec3ea2726528/15/d71ba025c4d2bcf217333177b71361e0/261356902.JPG","F1426374","Residential Detached","S","11806 100 AVENUE","Royal Heights","$580,000","7","5","1966","7,816.00","House/Single Family","North Surrey","005-350-620","V3V 2W1","64.61",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329711/0/60/45/b6cb091f4e9e2328948cbc288ed60aea/13/a56b514111cbe0d6b6dbd52d1664dedc/261329711.JPG","N240579","Residential Detached","S","8307 87TH AVENUE","Fort St. John - City SE","$580,000","24","5","2014","6,012.70","House/Single Family","Fort St. John (Zone 60)","029-106-656","V1J 0K7","49.20",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261217437/0/60/45/7e190970bcc903df5d9ba4e8a8f11339/16/6cc63ef008ece19356aa0e5974ca3263/261217437.JPG","V1082307","Residential Attached","S","22 9811 FERNDALE ROAD","McLennan North","$580,000","65","3","2012","0.00","Townhouse","Richmond","028-915-500","V6Y 1X4",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261223459/0/60/45/2eaa1624db95920ae5cd57fc4b965acc/16/8cd4ce6fbf82bd1f04a63af1d1de3707/261223459.JPG","V1082776","Residential Attached","S","1902 233 ROBSON STREET","Downtown VW","$585,000","67","2","2009","0.00","Apartment/Condo","Vancouver West","027-893-286","V6B 0E8",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261246606/0/60/45/abf611a9bc8c4d8958bca9a967639c92/15/46090c8c3e74a533a6bd9c12426dc436/261246606.JPG","F1422469","Residential Detached","S","18166 70TH AVENUE","Cloverdale BC","$585,000","56","6","2013","3,198.00","House/Single Family","Cloverdale","028-630-394","V3X 6Z1","52.46",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261367234/0/60/45/0fbf4e9adeb0b145874d95c80b74e1a8/16/afe5ff5503895cccf15e0f38294b46ad/261367234.JPG","V1093453","Residential Attached","S","1 7256 STRIDE AVENUE","Edmonds BE","$585,000","1","3","2011","0.00","1/2 Duplex","Burnaby East","028-636-899","V3N 1T9","30.60",,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261156305/0/60/45/165571d65683b43d6d966681de21f365/16/821c975ca91cab3095cb896e5887e6d8/261156305.JPG","V1077914","Residential Detached","S","26755 DEWDNEY TRUNK ROAD","Northeast","$585,000","102","2","9999","206,126.69","House with Acreage","Maple Ridge","009-123-555","V2W 1N9","139.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261338837/0/60/45/5c992c0116fab42e5d6e111fc7344331/15/a8a4a477089728da0af141ef2d51088a/261338837.JPG","F1425794","Residential Detached","S","20675 46A AVENUE","Langley City","$585,000","9","4","9999","8,155.00","House/Single Family","Langley","027-431-851","V3A 3K1","61.35",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261246947/0/60/45/a4eb5019709365c9cba69076e4be8d91/15/3ff76450c80061c2ee3cb0a9747e0526/261246947.JPG","F1422487","Residential Detached","S","4084 196TH STREET","Brookswood Langley","$585,000","52","4","1972","11,761.00","House/Single Family","Langley","006-181-198","V3A 1A1","86.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261277987/0/60/45/b2dea184b2cf0a1fb96a57b1d718ee27/16/8c96daf0ce9cc53214ae9c1bce4c99c1/261277987.JPG","V1087091","Residential Detached","S","12717 228TH STREET","East Central","$585,000","40","4","1994","7,197.00","House/Single Family","Maple Ridge","018-658-016","V2X 3M1","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261352474/0/60/45/92ab08eed3787230354fa59940f1ff5d/15/3fad336e4b9c14d4a2417e77d65cf243/261352474.JPG","F1426221","Residential Detached","S","9548 126A STREET","Queen Mary Park Surrey","$586,000","2","6","1979","7,846.00","House/Single Family","Surrey","005-412-986","V3V 7E9","60.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261185845/0/60/45/2a4cb17f7976c80cc93d3d0a47046fb0/16/6052118e2694185b3cb5aae0c6e3a7c4/261185845.JPG","V1080086","Residential Attached","S","45 11391 7TH AVENUE","Steveston Village","$586,000","87","2","1977","0.00","Townhouse","Richmond","001-781-669","V7E 3B7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261309794/0/60/45/d261d33d9878e2bd920d9240eaf3c589/16/f0e1cc2ae186df23a6ec829cc14ed161/261309794.JPG","F1424795","Residential Detached","S","7633 119A STREET","Scottsdale","$588,000","33","5","1968","8,432.00","House/Single Family","N. Delta","002-965-771","V4C 6N5","69.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261289912/0/60/45/52f8d12f57a28696b9d2332bf0d35df1/15/11de28149eaf91a66a78ef4d20a5175a/261289912.JPG","F1424067","Residential Detached","S","7214 196TH STREET","Willoughby Heights","$588,500","37","7","2007","3,173.00","House/Single Family","Langley","027-282-571","V2Y 3C3","44.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261350335/0/60/45/fcd4b40e0093907397f4d524d23bf31f/16/c5b33201fb383df3fd6ac05f5ec1f3c9/261350335.JPG","V1092335","Residential Detached","S","LOT 9 4669 MALLARD LANE","Cliff Drive","$589,900","7","2","2016","3,821.00","House/Single Family","Tsawwassen","800-090-156","V4M 0A8","47.90",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261058205/0/60/45/39885836729b6df23bde9db70379af3c/15/0b1b9a02e4a7097c8d524ece0bdf4c18/261058205.JPG","F1415003","Residential Detached","S","2835 BRISTOL DRIVE","Abbotsford East","$590,000","151","6","2010","7,300.00","House/Single Family","Abbotsford","026-832-411","V2S 8N6","45.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261049786/0/60/45/b038d079f5d5d6566f2b756ce8618694/16/93704c64ade2607dd9f637fc6e2bb99d/261049786.JPG","V1069917","Residential Attached","S","2002 555 AUSTIN AVENUE","Coquitlam West","$590,000","153","2","1991","0.00","Apartment/Condo","Coquitlam","016-115-201","V3K 6R8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261257865/0/60/45/9a3aacb84f74c8fd1348d4f2657842f0/16/7d358dafe30388bb6904fb5ea57382a6/261257865.JPG","V1085546","Residential Attached","S","40 9333 SILLS AVENUE","McLennan North","$590,000","51","4","2005","0.00","Townhouse","Richmond","026-329-069","V6Y 4K8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261228209/0/60/45/2b3f7acca5d6b7c7adc5fa3099afd59f/15/a4cca0abb54af7f2b686a8ad25d14a3b/261228209.JPG","F1421676","Residential Detached","S","5939 165A STREET","Cloverdale BC","$592,500","66","5","2007","5,156.00","House/Single Family","Cloverdale","026-039-281","V3S 4N9","26.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261142214/0/60/45/0e131617f2682da7f9300076c7a133a0/16/989f79dc7472be7b8eebc4e4dacbf0be/261142214.JPG","V1076916","Residential Attached","S","301 1280 55TH STREET","Cliff Drive","$595,000","104","2","1998","0.00","Apartment/Condo","Tsawwassen","023-899-476","V4M 3K3",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261341534/0/60/45/8614ca241fcee2f44a25102081439af3/16/645a8bf6767e884cf08281fc8eec97d9/261341534.JPG","V1091707","Residential Attached","S","1302 1050 SMITHE STREET","West End VW","$595,000","10","2","2005","0.00","Apartment/Condo","Vancouver West","026-211-114","V6E 4T4",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261158905/0/60/45/75d97263ee97d55540c99716c89217ae/16/fa87c63c080b5120b451fa8f972ec245/261158905.JPG","V1078082","Residential Attached","S","213 2298 MCBAIN AVENUE","Quilchena","$595,500","99","3","1973","0.00","Apartment/Condo","Vancouver West","003-397-599","V6L 3B1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261270535/0/60/45/653fd8037ebfb836b3d2e2948f315f65/16/f1e4bbcdeb002c79ede7ef61e1ec6b2f/261270535.JPG","V1086637","Residential Attached","S","201 685 W 7TH AVENUE","Fairview VW","$596,500","43","2","1996","0.00","Townhouse","Vancouver West","023-407-662","V5Z 1B6",,,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260660760/0/60/45/07b22e3f49f96bbb238bb7cbbd251df4/15/b8a1d955e33e23793a26ac4218cc51e8/260660760.JPG","F1326181","Residential Detached","S","7693 211A STREET","Willoughby Heights","$597,000","349","5","2014","2,773.00","House/Single Family","Langley","029-104-548","V2Y 0K7","30.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261344300/0/60/45/be883979ba998af8256513791a7aa1a4/16/5a602462c106a7b65fda2c55aaae7499/261344300.JPG","V1091909","Residential Detached","S","414 WILSON STREET","Sapperton","$599,000","5","4","9999","5,040.00","House/Single Family","New Westminster","002-624-907","V3L 3R6","45.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334445/0/60/45/af52ddad2862b68250c2b819dcbb2004/15/5771fae9e0d5dda222c1c550b82628f7/261334445.JPG","F1425675","Residential Detached","S","19097 69A AVENUE","Clayton","$599,900","21","4","2007","3,483.00","House/Single Family","Cloverdale","026-430-541","V4N 0A5","36.00",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261129937/0/60/45/9398c98799ebfd404f6572e3f9a35249/16/aba7d9f7a022536523b13a874b80eecd/261129937.JPG","F1417850","Residential Detached","S","20393 94A AVENUE","Walnut Grove","$599,900","112","4","1992","8,076.00","House/Single Family","Langley","017-455-448","V1M 1G2","60.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261352721/0/60/45/63d4bb62d7432d2578e14feb0d16f568/15/3289901cc8b261fb74f5de2942092b3e/261352721.JPG","F1426232","Residential Detached","S","10251 SHEAVES WYND","Nordel","$600,000","0","5","1994","5,328.00","House/Single Family","N. Delta","018-203-001","V4C 8G4","56.88",,
