"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2290187","Residential Attached","S","23 33123 GEORGE FERGUSON WAY","Central Abbotsford","1989","Townhouse","30","Abbotsford","Abbotsford","4/30/2019","LULU HUANG","2","$1,498.32","7/16/2018","014-946-904","2","$331.99","12/17/2018","$274,500","$228.75","0.95","2","2","RM30","$289,000","154","1,200","$228.75","0.95","Townhouse","1",,"778-899-5760","3.22% OF THE FIRST 100K/ 1.1625% OF THE BALANCE","BRITTEN PROPERTIES",,"1",,,,"2","V2S 2L6",,,"BC",,,,
"R2319830","Residential Attached","S","111 33668 KING ROAD","Poplar","1994","Apartment/Condo","25","Abbotsford","Abbotsford","5/1/2019","Brent Rook","2","$1,252.76","11/1/2018","018-841-279",,"$269.03","12/20/2018","$276,500","$299.24","0.99","2","2","RML","$280,000","49","924","$299.24","0.91","Apartment/Condo","1",,"778-360-2121","3.22% ON THE 1ST 100K / 1.15% ON THE REMAINING BALANCE","College Park","0","1","0.00",,,"2","V2S 7P9",,,"BC",,,,
"R2319497","Residential Attached","S","204 11726 225 STREET","East Central","1987","Apartment/Condo","32","Maple Ridge","Maple Ridge","6/30/2019","Art","1","$2,471.71","10/30/2018","009-460-471","3","$223.91","12/17/2018","$279,000","$353.61","0.96","2","2","RM-2","$289,900","48","789","$353.61","0.93","Apartment/Condo","1",,"604-657-6830","3.255%/ $100,000 AND 1.1625%/ BALANCE",,,"1",,,,"1","V2X 6E4",,,"BC",,,,
"R2328004","Residential Attached","S","219 32691 GARIBALDI DRIVE","Abbotsford West","1988","Townhouse","30","Abbotsford","Abbotsford","7/30/2019",,"2","$1,392.00","12/12/2018","007-750-838","2","$322.47","12/18/2018","$281,000","$193.26","1.01","2","2","RML","$279,000","6","1,454","$193.26","1.01","Townhouse","1",,,"3.22% ON THE FIRST $100K & 1.15% ON THE REMAINING BALANCE UPON FIRST PHYSICAL INTRODUCTION. OTHERWISE,$250","Carriage Lane",,"0",,,,,"V2T 5T7",,"Owner does not occupy","BC",,,,
"R2319461","Residential Attached","S","415 13228 OLD YALE ROAD","Whalley","2014","Apartment/Condo","5","North Surrey","Surrey","1/31/2019","Kim","1","$928.94","10/30/2018","029-428-823","4","$165.27","1/4/2019","$285,000","$623.63","0.94","1","1","CD","$303,500","66","457","$623.63","0.90","Apartment/Condo","1",,"604-316-3635","S-3% 1ST 100K/1.25% BAL + GST","Connect",,"0",,,,"0","V3T 0K3",,,"BC",,,,
"R2308328","Residential Attached","S","1008 1750 MCKENZIE ROAD","Poplar","1990","Townhouse","29","Abbotsford","Abbotsford","3/31/2019","Dale Kler","1","$1,194.42","9/19/2018","016-321-952",,"$210.00","12/15/2018","$289,000","$298.25","0.97","1","2","RM45","$297,000","87","969","$298.25","0.97","Townhouse","1",,"604-615-6598","3.22% 1ST 100K/1.15% BAL OR $5,485.50","Alderglen","0","0","0.00",,,"2","V2S 3Z3",,,"BC",,,,
"R2324235","Residential Attached","S","412 45640 ALMA AVENUE","Vedder S Watson-Promontory","2010","Apartment/Condo","8","Sardis","Sardis","2/28/2019","Jerry Stepanyak","1","$1,150.60","11/21/2018","028-050-789","4","$150.91","12/20/2018","$290,000","$389.78","0.95","1","1","R5","$305,000","29","744","$389.78","0.95","Apartment/Condo","1",,"778-773-4519","3% 1ST $100,000 / 1% BAL","AMEERA PLACE",,"1",,,,"1","V2R 0P8",,,"BC",,,,
"R2321233","Residential Attached","S","605 11920 80 AVENUE","Scottsdale","1990","Apartment/Condo","28","N. Delta","Delta","2/28/2019","ANDREW","1","$963.27","11/6/2018","016-052-994",,"$177.33","12/12/2018","$291,000","$398.63","0.97","1","1","CD","$299,900","36","730","$398.63","0.97","Apartment/Condo","1",,"604-762-1528","3.255% ON THE FIRST $100,000 + 1.1625% ON THE BALANCE","CHANCELLOR PLACE",,"0",,,,"1","V4C 8E8",,,"BC",,,,
"R2286517","Residential Detached","S","9015 90 STREET","Fort St. John - City SE","1977","House/Single Family","42","Fort St. John (Zone 60)","Fort St. John","12/29/2018","LISA","1","$2,729.19","7/3/2018","008-286-787",,,"12/13/2018","$292,000","$160.09","0.98","2","3","R2","$299,000","163","1,824","$160.09","0.92","House/Single Family","1",,"250-794-6993","3% 1ST $100,000, 1.5% REMAINDER",,"150.","0","50.00",,,,"V1J 4Z1",,,"BC",,,,
"R2326120","Residential Attached","S","103 13727 74 AVENUE","East Newton","1995","Apartment/Condo","23","Surrey","Surrey","3/29/2019","Garry Voigt","1","$911.32","12/5/2018","023-313-234",,"$267.15","12/15/2018","$293,000","$389.11","0.98","1","1","CD","$299,800","10","753","$389.11","0.98","Apartment/Condo","1",,"604-789-2140","3.22% ON THE FIRST $100,000.00 AND 1.15% ON THE REMAINING BALANCE.","KINGS COURT",,"1",,,,"1","V3W 0M7",,,"BC",,,,
"R2325905","Residential Attached","S","101 13789 107A AVENUE","Whalley","2010","Apartment/Condo","8","North Surrey","Surrey","3/10/2019","Cyndi/Marianne/Touchbase","1","$1,167.43","11/28/2018","028-120-507","4","$313.55","12/12/2018","$293,000","$459.25","0.98","1","1","CD","$298,555","14","638","$459.25","0.98","Apartment/Condo","1",,"604-574-0161","3.225% ON THE FIRST $100,000 AND 1.1625% ON BALANCE","Quatro 2",,"0",,,,"1","V3T 0B8",,"Absentee Owner","BC",,,,
"R2294418","Residential Detached","S","10624 102 AVENUE","Fort St. John - City NW","9999","House/Single Family","999","Fort St. John (Zone 60)","Fort St. John","7/31/2019","BONNIE COTE","2","$2,262.12","7/31/2018","012-944-581",,,"12/18/2018","$295,000","$150.51","0.95","2","3","R2","$309,900","140","1,960","$150.51","0.91","House/Single Family","1",,"250-262-1944","3% ON THE FIRST 100,000 & 1.25% ON THE REMAINDER",,"122","0","50.00",,,,"V1J 2E8",,,"BC",,,,
"R2321065","Residential Attached","S","24 2430 WILSON AVENUE","Central Pt Coquitlam","1973","Apartment/Condo","46","Port Coquitlam","Port Coquitlam","4/30/2019","SHANNAN","1","$614.91","11/6/2018","001-144-243",,"$312.80","12/11/2018","$298,000","$331.11","0.96","1","2","STRATA","$309,900","35","900","$331.11","0.96","Apartment/Condo","1",,"604-942-0606","3.255% ON THE FIRST $100,000.00 AND 1.1625% ON THE BALANCE","ORCHARD VALLEY",,"0",,,,"1","V3C 1Z6",,"SELLER NEVER LIVED IN PROPERTY","BC",,,,
"R2319642","Residential Detached","S","1276 MANSON CRESCENT","Spruceland","1966","House/Single Family","53","PG City West (Zone 71)","Prince George","3/1/2019","Rebecca","2","$2,915.43","10/30/2018","012-064-360",,,"12/21/2018","$299,000","$130.57","0.96","2","4","RS2","$309,900","51","2,290","$130.57","0.92","House/Single Family","1",,"250-961-4508","3% ON THE FIRST $100,000.00 AND 1% ON THE BALANCE","Quinson/Spruceland","0.00","1","0.00",,,,"V2M 4A3",,,"BC",,,,
"R2321504","Residential Attached","S","247 2451 GLADWIN ROAD","Abbotsford West","1990","Apartment/Condo","28","Abbotsford","Abbotsford","4/1/2019","Kevin Sinclair","2","$1,400.18","11/9/2018","017-340-551","3","$318.41","12/11/2018","$299,900","$261.92","1.00","2","2","RML","$299,900","32","1,145","$261.92","1.00","Apartment/Condo","1",,"604-302-4815","3.22% ON 1ST $100K & 1.15% ON REMAINING BALANCE",,,"1",,,,"1","V2T 3N8",,,"BC",,,,
"R2317615","Residential Attached","S","220 30525 CARDINAL AVENUE","Abbotsford West","2009","Apartment/Condo","9","Abbotsford","Abbotsford","4/22/2019","The Hardy Team","2","$1,519.30","10/23/2018","027-982-670",,"$244.37","12/16/2018","$300,000","$341.69","1.00","2","2","RML","$299,900","54","878","$341.69","0.80","Apartment/Condo","1",,"604-859-2341","3.22% ON THE FIRST $100,000.00 AND 1.15% ON THE BALANCE","Tamarind Westside",,"1","0.00",,,"2","V2T 0A8",,"Does not live in condo","BC",,,,
"R2298404","Residential Attached","S","116 8142 120A STREET","Queen Mary Park Surrey","1994","Apartment/Condo","24","Surrey","Surrey","12/31/2018","Sanjay","1","$877.43","8/17/2018","018-413-871","4","$202.13","12/14/2018","$305,000","$445.26","1.00","1","1","MULTI","$305,888","119","685","$445.26","0.88","Apartment/Condo","1",,"604-729-3429","3.22% ON FIRST $100,000 AND 1.15% ON BALANCE","Sterling Court",,"1",,,,"1","V3W 3P3",,,"BC",,,,
"R2320387","Residential Attached","S","176 20180 FRASER HIGHWAY","Langley City","2010","Townhouse","9","Langley","Langley","3/31/2019","TOUCHBASE","1","$958.29","11/2/2018","028-021-801","3","$149.24","1/1/2019","$305,000","$500.00","0.93","1","1","MF","$329,000","60","610","$500.00","0.93","Townhouse","1",,"604-868-9550","S-3% 1ST 100K/1.15% BAL","PADDINGTON",,"1",,,,"1","V3A 0B5",,"RENTAL PROPERTY","BC",,,,
"R2324309","Residential Attached","S","212 19730 56 AVENUE","Langley City","2007","Apartment/Condo","11","Langley","Langley","3/24/2019","Bruno Bezjak","1","$958.29","11/20/2018","027-167-241",,"$207.46","12/14/2018","$308,000","$466.67","0.96","1","1","MF","$319,900","24","660","$466.67","0.96","Apartment/Condo","1",,"604-728-1476","3.22% ON THE FIRST $100,000, 1.15% ON THE REMAINING BALANCE","Madison Place",,"1",,,,"1","V3A 3X6",,,"BC",,,,
"R2324956","Residential Attached","S","2211 13325 102A AVENUE","Whalley","2013","Apartment/Condo","5","North Surrey","Surrey","6/30/2019","Curtis","1","$945.16","11/26/2018","029-046-785",,"$149.32","12/12/2018","$310,000","$765.43","0.94","1","0","ST","$329,000","16","405","$765.43","0.94","Apartment/Condo","1",,"604-367-9000","3.22%  1ST 100K/1.15% BAL",,,"0",,,,"1","V3T 0J5",,"seller has never occupied the unit","BC",,,,
"R2276781","Residential Detached","S","7252 SOWCHEA ROAD","Fort St. James - Rural","1970","House/Single Family","49","Fort St. James (Zone 57)","Fort St. James","9/15/2019","MORGAN DAVIS","2","$1,429.28","6/6/2018","010-074-902",,,"12/16/2018","$310,000","$129.17","0.95","2","4","R3","$325,000","193","2,400","$129.17","0.92","House/Single Family","1",,"250-996-1272","3% FIRST $100,000/1% ON BALANCE **(SEE REALTOR REMARKS)",,"0","1","0.00",,,,"V0J 1P0",,,"BC",,,,
"R2316909","Residential Attached","S","1206 8485 YOUNG ROAD","Chilliwack W Young-Well","1994","Apartment/Condo","24","Chilliwack","Chilliwack","1/22/2019","Peter","2","$1,348.77","10/22/2018","019-053-185",,"$340.00","12/11/2018","$310,000","$283.11","0.94","2","2","R4","$329,000","50","1,095","$283.11","0.89","Apartment/Condo","1",,"604-997-0823","3% 1ST $100,000 / 1.15% BAL","Hazelwood Grove",,"1",,,,"1","V2P 7Y7",,,"BC",,,,
"R2280526","Residential Detached","S","5025 EASZEE DRIVE","108 Ranch","1978","House/Single Family","40","100 Mile House (Zone 10)","108 Mile Ranch","12/31/2018","MICHELLE","1","$2,030.33","6/13/2018","007-671-504",,,"12/13/2018","$310,000","$108.09","0.93","2","3","R1-1","$334,900","168","2,868","$108.09","0.91","House/Single Family","1",,"250-644-1100","3% ON THE FIRST $100,000 & 1% ON THE BALANCE","108 RANCH","200","1","100.00",,,"4","V0K 2Z0",,,"BC",,,,
"R2327122","Residential Attached","S","205 6440 194 STREET","Clayton","2010","Apartment/Condo","9","Cloverdale","Surrey","3/31/2019","CALL/TEXT ADIL","1","$1,138.37","12/6/2018","028-191-072","5","$247.12","12/20/2018","$312,000","$512.32","0.95","1","1","MF","$329,800","14","609","$512.32","0.95","Apartment/Condo","1",,"778-836-0786","3.255% 1ST $100K + 1.1625% BALANCE","WATERSTONE",,"0",,,,"1","V4N 6J7",,,"BC",,,,
"R2314260","Residential Attached","S","52 46689 FIRST AVENUE","Chilliwack E Young-Yale","1977","Townhouse","41","Chilliwack","Chilliwack","4/10/2019","ANN","1","$1,080.97","10/10/2018","001-260-260",,"$235.35","12/13/2018","$313,000","$246.46","0.93","2","3","R5","$334,900","64","1,270","$246.46","0.88","Townhouse","1",,"604-897-7969","2.5% 1ST $100,000/1.25% BAL",,,"1",,,,"2","V2P 1X5",,,"BC",,,,
"R2303402","Residential Detached","S","1321 IONA ROAD","Old Summit Lake Road","2000","House with Acreage","18","PG City North (Zone 73)","Prince George","12/31/2018",,"1","$3,499.65","9/3/2018","005-888-760",,,"12/12/2018","$314,000","$261.67","0.97","2","3","AR2","$324,900","100","1,200","$261.67","0.92","House with Acreage","1",,,"3.0% UP TO $100,000 + 1.0% OF BALANCE","OLD SUMMIT LAKE ROAD","600","1","400.00",,,"20","V2K 5R2",,,"BC",,,,
"R2323644","Residential Detached","S","5443 SIMON FRASER AVENUE","Upper College","1971","House/Single Family","48","PG City South (Zone 74)","Prince George","2/18/2019","JESSE","2","$2,915.43","11/16/2018","011-852-615",,,"12/14/2018","$317,500","$149.34","0.96","2","5","URS2A","$329,500","28","2,126","$149.34","0.95","House/Single Family","1",,"250-649-8147","1% OF SALE PRICE","UPPER COLLEGE HEIGHTS","0","0","0.00",,,"4","V2N 2C1",,,"BC",,,,
"R2324893","Residential Attached","S","313 6480 195A STREET","Clayton","2013","Apartment/Condo","5","Cloverdale","Surrey","5/23/2019","TEXT CASEY","1","$1,042.51","11/23/2018","029-204-798","4","$208.55","12/12/2018","$319,000","$540.68","0.95","1","1","CD","$334,900","19","590","$540.68","0.95","Apartment/Condo","1",,"778-892-3717","3.2% ON THE FIRST $100,000 AND 1.1% ON THE REMAINING BALANCE PLUS GST","Salix",,"0",,,,"2","V4N 6P1",,,"BC",,,,
"R2326597","Residential Attached","S","5 13239 OLD YALE ROAD","Whalley","2009","Apartment/Condo","10","North Surrey","Surrey","3/5/2019","Mike Marfori PREC*","1","$857.08","12/5/2018","027-783-065",,"$149.25","12/31/2018","$327,000","$555.18","0.96","1","1","CD","$339,800","26","589","$555.18","0.96","Apartment/Condo","1",,"604-722-0099","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE.","FUSE",,"1",,,,"1","V3T 3C5",,,"BC",,,,
"R2328340","Residential Attached","S","425 13768 108 AVENUE","Whalley","2018","Apartment/Condo","0","North Surrey","Surrey","5/31/2019","Scott","1","$0.00","12/18/2018","030-598-613",,"$237.95","12/23/2018","$329,800","$639.15","1.00","1","1","CD","$329,800","5","516","$639.15","1.00","Apartment/Condo","1",,"604-771-9230","3.22% ON 1ST 100K AND 1.15% OF THE BALANCE","VENUE","0.000","0","0.00",,,"1","V3T 0L9",,"Upon Accetpance","BC",,,,
"R2317879","Residential Attached","S","215 12070 227 STREET","East Central","2015","Apartment/Condo","4","Maple Ridge","Maple Ridge","4/23/2019","TOUCHBASE","1","$1,697.14","10/23/2018","029-619-246",,"$201.65","12/24/2018","$330,000","$532.26","0.96","1","1","RM3","$342,800","62","620","$532.26","0.94","Apartment/Condo","1",,,"3.255% ON THE 1ST $100K & 1.1625% ON THE BALANCE.","STATION ONE",,"0",,,,"1","V6R 2T3",,,"BC",,,,
"R2322061","Residential Attached","S","304 245 ST. DAVIDS AVENUE","Lower Lonsdale","1996","Apartment/Condo","23","North Vancouver","North Vancouver","5/10/2019","ANNA","1","$1,077.52","11/9/2018","023-259-809","4","$277.03","12/28/2018","$330,000","$583.04","0.83","1","1","APT","$399,900","49","566","$583.04","0.80","Apartment/Condo","1",,"604-720-8324","3% ON FIRST $100,000 / 1.15% ON BALANCE","BELLE ARBOUR",,"1",,,,"1","V7L 3N9",,"WITH DOCS","BC",,,,
"R2328271","Residential Attached","S","206 1448 FIR STREET","White Rock","1974","Apartment/Condo","45","South Surrey White Rock","White Rock","5/18/2019","Touchbase","1","$1,567.92","12/18/2018","001-233-068","3","$276.00","12/21/2018","$330,000","$293.86","1.05","2","3","RM-2","$314,900","3","1,123","$293.86","1.05","Apartment/Condo","1",,"604-857-1100","3.22% ON THE 1ST $100,000.00 AND 1.15% ON THE BALANCE UPON 1ST PHYSICAL INTRODUCTION TO THE PROPERTY.","THE DORCHESTER","0.00","0","0.00",,,"1","V4B 4B4",,,"BC",,,,
"R2327448","Residential Detached","S","276 MORAN CRESCENT","Heritage","1972","House/Single Family","47","PG City West (Zone 71)","Prince George","4/30/2019","Shawn","1","$3,128.48","12/10/2018","008-680-256",,,"12/11/2018","$334,000","$150.45","1.00","2","4","RS2","$334,900","1","2,220","$150.45","1.00","House/Single Family","1",,"250-640-5478","3% ON THE FIRST $100,000 AND 1% ON THE BALANCE.","Heritage","110","1","52.00",,,"3","V2M 6N3",,,"BC",,,,
"R2327478","Residential Attached","S","512 13768 108 AVENUE","Whalley","2018","Apartment/Condo","1","North Surrey","Surrey","6/10/2019","Jackie","1","$0.00","12/10/2018","030-598-834",,"$237.95","12/17/2018","$335,000","$639.31","0.96","1","1","CD","$349,999","7","524","$639.31","0.96","Apartment/Condo","1",,"778-840-8377","3.255% ON THE 1ST $100,000/1.1625% ON THE BALANCE","VENUE",,"0",,,,"1","V3T 0L9",,,"BC",,,,
"R2300154","Residential Detached","S","144 MCDERMID DRIVE","Highland Park","1975","House/Single Family","44","PG City West (Zone 71)","Prince George","1/31/2019","Shawn","2","$3,251.84","8/22/2018","008-088-993",,,"12/13/2018","$340,000","$145.80","1.00","2","5","RS2","$339,900","113","2,332","$145.80","0.94","House/Single Family","1",,"250-640-5478","3% ON THE FIRST $100,000 AND 1% ON THE BALANCE","Highland Park","107","2","63.00",,,"4","V0J 2N0",,,"BC",,,,
"R2319522","Residential Attached","S","403 6759 WILLINGDON AVENUE","Metrotown","1976","Apartment/Condo","42","Burnaby South","Burnaby","2/28/2019","Wendy Yu","1","$1,427.24","10/30/2018","001-435-213",,"$276.97","12/14/2018","$340,000","$519.08","0.81","1","1","CD","$419,900","45","655","$519.08","0.81","Apartment/Condo","1",,"778-323-0821","3.22% 1ST $100K/ 1.15% ON BAL","BALMORAL ON THE PARK",,"0",,,,"1","V5H 3Y9",,,"BC",,,,
"R2325184","Residential Attached","S","206 2068 SANDALWOOD CRESCENT","Central Abbotsford","2008","Apartment/Condo","11","Abbotsford","Abbotsford","5/31/2019","Touchbase","2","$1,679.40","11/26/2018","027-480-551",,"$357.53","12/15/2018","$341,000","$331.39","0.98","2","2","RML","$349,000","19","1,029","$331.39","0.95","Apartment/Condo","1",,,"3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE PAYABLE ON THE FIRST PHYSICAL INTRODUCTION OTHERWISE$500","The Sterling",,"1",,,,"1","V2S 3H6",,,"BC",,,,
"R2327833","Residential Attached","S","F108 20211 66 AVENUE","Willoughby Heights","2018","Apartment/Condo","1","Langley","Langley","3/31/2019","CHRIS KUTLAS","1","$0.00","12/11/2018","030-633-699",,"$158.86","12/21/2018","$345,000","$605.26","0.99","1","1","CD-60","$349,000","10","570","$605.26","0.99","Apartment/Condo","1",,"778-883-8790","3.22% ON 1ST $100,000/1.15% ON BAL","Elements",,"0",,,,"1","V2Y 1P3",,"NEVER BEEN LIVED IN","BC",,,,
"R2316153","Land Only","S","33043 2ND AVENUE","Mission BC",,,,"Mission","Mission","9/30/2019","Touchbase",,"$1,681.10","10/16/2018","005-094-127",,,"12/18/2018","$350,000","$57.38","0.91",,,"IC","$385,000","63",,"$57.38","0.78","Other",,"Road Access","604-826-9000","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE, BASED ON THE FIRST PHYSICAL INTRODUCTION, OTHERWISE $250.00.","Downtown","122",,"50.00","No",,,"V2V 1J7","Not Known","Upon Request","BC","At Lot Line",,"At Lot Line","City/Municipal"
"R2315694","Residential Detached","S","81 RIDGEWOOD PLACE","Williams Lake - City","1997","House/Single Family","22","Williams Lake (Zone 27)","Williams Lake - City","4/15/2019","TANYA RANKIN","3","$3,778.05","10/15/2018","006-316-824",,,"12/14/2018","$350,000","$132.58","0.97","3","5","R1","$359,900","60","2,640","$132.58","0.88","House/Single Family","1",,"250-392-0371","3% ON THE FIRST $100,000 AND 1.2% ON THE BALANCE PLUS GST**SEE REALTORS COMMENTS**",,"0","1","0.00",,,,"V2G 5K3",,,"BC",,,,
"R2322412","Residential Attached","S","103 1576 GRANT AVENUE","Birchland Manor","2004","Apartment/Condo","14","Port Coquitlam","Port Coquitlam","8/4/2019","Pat","1","$1,115.83","11/12/2018","025-859-731","4","$194.57","12/16/2018","$355,000","$502.83","0.99","1","1","RM5","$359,900","34","706","$502.83","0.94","Apartment/Condo","1",,"604-817-8664","3.255% ON THE FIRST 100,000 AND 1.1625% ON THE BALANCE.","THE BROWNSTONE",,"1",,,,"1","V3B 1P2",,"Seller does not live here.","BC",,,,
"R2286930","Residential Attached","S","301 20087 68 AVENUE","Willoughby Heights","2018","Apartment/Condo","0","Langley","Langley","3/1/2019","Joseph or Ashley","1","$0.00","7/6/2018","905-002-215","4","$201.00","12/13/2018","$355,000","$529.85","0.99","1","1","CD85","$359,900","160","670","$529.85","0.89","Apartment/Condo","1",,"604-562-0164","S-3.22% 1ST 100K/1.15% BAL","Park Hill",,"0",,,,"1","N0N 0N0",,"Assignment of Contract","BC",,,,
"R2314983","Residential Attached","S","312 19366 65TH AVENUE","Clayton","2006","Apartment/Condo","13","Cloverdale","Surrey","12/31/2018","TOUCHBASE","1","$1,111.39","10/17/2018","026-409-330",,"$251.34","12/25/2018","$355,000","$467.11","0.98","1","1","MF","$362,000","69","760","$467.11","0.89","Apartment/Condo","1",,"000-000-0000","3.25% ON THE FIRST $100,000; 1.15% ON THE BALANCE","LIBERTY","0","1","0.00",,,"2","V4N 5S1",,,"BC",,,,
"R2327726","Residential Attached","S","164 27358 32 AVENUE","Aldergrove Langley","2019","Apartment/Condo","0","Langley","Langley","3/12/2019","604-857-1866","1","$0.00","12/12/2018","905-004-190","4","$226.92","12/13/2018","$355,400","$532.04","1.00","1","1","RM-3A","$355,400","1","668","$532.04","1.00","Apartment/Condo","1",,"604-857-1866","6% ON THE 1ST $100,000 AND 1% ON THE BALANCE OF THE NET PURCHASE PRICE","Willow Creek",,"0",,,,"1","V4W 3M5",,"Developer's Disclosure Statement","BC",,,,
