"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2288726","Residential Detached","S","4863 CUMSU PLACE","108 Ranch","1975","House/Single Family","43","100 Mile House (Zone 10)","108 Mile Ranch","12/31/2018","DAVE MINGO","1","$1,031.16","7/10/2018","007-960-735",,,"11/17/2018","$158,500","$275.17","0.93","1","1","R1-1","$169,900","130","576","$275.17","0.93","House/Single Family","1",,"250-706-7955","3.4% OF THE FIRST $100,000 AND 1.4% OF THE BALANCE",,"0","0","159.38",,,"8","V0K 2Z0",,,"BC",,,,
"R2289861","Residential Detached","S","32370 SHORTT ROAD","Red Rock/Stoner","1957","House/Single Family","61","PG Rural South (Zone 78)","Prince George","12/31/2018","or text Verna","1","$1,002.00","7/16/2018","012-327-301",,,"11/23/2018","$158,500","$79.25","0.89","1","2","R2","$179,000","130","2,000","$79.25","0.84","House/Single Family","1",,"250-960-8338","3% ON THE 1ST $100,000 AND 1.25% ON THE REMAINDER","Stone Creek",,"0","0.00",,,"6","V2N 5Z7",,,"BC",,,,
"R2319353","Residential Detached","S","658 WESTLAND ROAD","Quesnel - Town","1985","House/Single Family","33","Quesnel (Zone 28)","Quesnel","12/30/2018","CHELSEA","1","$1,309.13","10/30/2018","004-619-544",,,"11/26/2018","$158,750","$139.01","0.96","2","2","CR2","$165,000","27","1,142","$139.01","0.96","House/Single Family","1",,"250-255-2503","2.5% UP TO $100,000 / 1% OF BALANCE UNLESS SELLING PRICE <$250,000 THEN FLAT $3450--LESS 25% IF BUYER'S FIRST PRIVATE VIEWING IS WITH LISTING REALTOR",,"0","0","0.00",,,,"V2J 4R6",,,"BC",,,,
"R2298614","Land Only","S","LOT 71 ALLEN CRESCENT","Pender Harbour Egmont",,,,"Sunshine Coast","Pender Harbour","12/31/2018","ARCHIE MACLEAN",,"$844.62","8/18/2018","024-493-007",,,"11/17/2018","$159,000","$7.30","0.95",,,"R1","$168,000","91",,"$7.30","0.95","Other",,"Road Access","604-885-4313","3.255% ON THE FIRST $100K AND 1.1625% ON THE BALANCE",,"IRR",,"100.00","Yes",,,"V0N 2H0","Not Known",,"BC","At Lot Line",,"None","City/Municipal"
"R2300578","Residential Detached","S","546 HODGSON ROAD","Esler/Dog Creek","1995","Manufactured with Land","23","Williams Lake (Zone 27)","Williams Lake","12/28/2018","LYNDA","2","$1,196.81","8/27/2018","009-069-852",,,"11/18/2018","$160,000","$170.58","0.91","2","2","R2","$175,000","83","938","$170.58","0.89","Manufactured with Land","1",,"250-302-9430","3% ON THE 1ST $100,000= $3000 AND 1.2% ON THE REMAINDER = $948 = $3948 + GST ($197.40)= $4145.40",,"0","0","0.00",,,,"V2G 3P9",,,"BC",,,,
"R2310109","Residential Attached","S","304 46374 MARGARET AVENUE","Chilliwack E Young-Yale","1978","Apartment/Condo","40","Chilliwack","Chilliwack","12/31/2018","Clark/Sue","1","$604.10","9/26/2018","001-508-865",,"$195.12","11/18/2018","$160,000","$207.79","0.98","1","1","R5","$164,000","53","770","$207.79","0.98","Apartment/Condo","1",,"604-798-0833","3% 1ST $100,000 / 1.15% BAL","Mountain View",,"0",,,,,"V2P 2H1",,,"BC",,,,
"R2307735","Residential Detached","S","9123 116 AVENUE","Fort St. John - City NE","1961","House/Single Family","57","Fort St. John (Zone 60)","Fort St. John","3/17/2019",,"1","$2,369.77","9/17/2018","017-371-465",,,"11/26/2018","$160,000","$156.86","0.89","1","3","R1","$179,000","70","1,020","$156.86","0.80","House/Single Family","1",,,"3% UP TO $100,000 PLUS 1.5% OF REMAINDER (PLUS GST)",,"110","0","66.70",,,,"V1J 2Y3",,"ESTATE SALE","BC",,,,
"R2312714","Residential Detached","S","22 9960 WILSON ROAD","Stave Falls","1976","Manufactured","42","Mission","Mission","4/1/2019","Janet (Call/Tbase)","1","$830.00","10/3/2018","900-577-906",,,"11/27/2018","$163,500","$227.08","0.89","1","2","MHP","$183,800","55","720","$227.08","0.87","Manufactured","1",,"604-308-3883","2.7% OF THE PURCHASE PRICE","Ruskin MHP",,"0",,,"$660.00","2","V4S 1B3",,,"BC",,,,
"R2279718","Residential Detached","S","3128 HORSEFLY ROAD","150 Mile House","9999","House with Acreage","999","Williams Lake (Zone 27)","150 Mile House","12/31/2018","JOY","1","$880.44","6/13/2018","011-759-585",,,"11/16/2018","$165,000","$183.33","0.90","1","3","R1","$184,000","156","900","$183.33","0.59","House with Acreage","1",,"250-398-0101","3% ON 1ST $100,000/1.2% ON BALANCE","150 MILE HOUSE","999","0","999.00",,,,"V0K 2G0",,,"BC",,,,
"R2316258","Residential Detached","S","5276 CARIBOO LAKE ROAD","Likely","1970","Recreational","48","Williams Lake (Zone 27)","Likely","1/17/2019","LYNDA","0","$648.59","10/17/2018","006-657-257",,,"11/21/2018","$165,000","$570.93","1.00","0","0","RR2","$165,000","35","289","$570.93","1.00","Recreational","0",,"250-302-9430","COMMISSION $3000.00 + GST ($150.00)=$3,150.00 IF BUYER'S AGENT CONDUCTS ALL SHOWINGS, OTHERWISE $1,000.00 + GST ($50.00)=$1050.00",,"0","0","0.00",,,,"V0L 1L0",,,"BC",,,,
"R2323730","Residential Detached","S","288 N 5TH AVENUE","Williams Lake - City","1954","House/Single Family","64","Williams Lake (Zone 27)","Williams Lake","2/18/2019","PAULINE","2","$1,942.58","11/17/2018","013-572-083",,,"11/25/2018","$168,760","$97.66","0.99","2","3","R-1","$170,000","8","1,728","$97.66","0.99","House/Single Family","1",,"250-392-2253","3% ON 1ST $100,000/1.2% ON REMAINDER",,"132","0","66.00",,,,"V2G 5J4",,,"BC",,,,
"R2321988","Residential Detached","S","481 TUNASA DRIVE","Fraser Lake","1975","House/Single Family","43","Vanderhoof And Area (Zone 56)","Fraser Lake","3/31/2019","JODY PEDERSEN","2","$1,808.77","11/8/2018","010-127-887",,,"11/23/2018","$170,000","$77.84","0.85","2","4","R1","$199,900","15","2,184","$77.84","0.85","House/Single Family","1",,"250-567-0153","3% ON THE FIRST $100,000.00 AND 1.5% ON THE BALANCE.  LESS 50% IF LISTING AGENT INTRODUCES/SHOWS PROPERTY FIRST BY WAY OF PERSONAL APPOINTMENT",,"0","0","0.00",,,,"V0J 1S0",,,"BC",,,,
"R2320513","Residential Attached","S","414 2111 WHISTLER ROAD","Whistler Creek","1978","Apartment/Condo","40","Whistler","Whistler","5/4/2019","Rachel Edwards","1","$0.00","11/4/2018","000-000-000","3","$371.14","11/17/2018","$170,000","$809.52","0.90","1","1","LUC","$188,000","13","210","$809.52","0.90","Apartment/Condo","0",,"604-966-4200","3% ON FIRST 100,000 AND 1.5% ON THE BALANCE","Vale Inn",,"0",,,,"1","V8E 0A6",,,"BC",,,,
"R2322527","Residential Detached","S","1843 CROFT ROAD","Ingala","1960","House/Single Family","58","PG City North (Zone 73)","Prince George","5/31/2019","OR TEXT LISA","1","$1,708.90","11/13/2018","004-337-727",,,"11/15/2018","$170,000","$196.76","1.00","1","2","RS1M","$170,000","2","864","$196.76","1.00","House/Single Family","1",,"250-640-9494","3% UP TO $100,000 / 1% OF BALANCE",,"0","1","0.00",,,"3","V2K 3C8",,,"BC",,,,
"R2322650","Residential Detached","S","2107 TEOFIL ROAD","Quesnel Rural - South","1976","Manufactured with Land","42","Quesnel (Zone 28)","Quesnel","5/12/2019","Curtis Burbee","1","$687.17","11/13/2018","004-098-919",,,"11/15/2018","$175,000","$163.86","1.06","1","2","RR2","$164,900","2","1,068","$163.86","1.06","Manufactured with Land","1",,"250-991-2255","3% 1ST $100K + 1.5% BALANCE [MINIMUM 25% REFERRAL WILL BE PAID TO LISTING BROKERAGE IF BUYER'S 1STINTRODUCTION TO THE PROPERTY WAS BY LISTING AGENT]",,,"0","0.00",,"$0.00",,"V2J 6K6",,,"BC",,,,
"R2294421","Land Only","S","1184 SQUAMISH RIVER WAY","Upper Squamish",,,,"Squamish","Squamish","7/31/2019","ROB GREENE",,"$444.16","7/30/2018","002-704-391",,,"11/16/2018","$175,000",,"0.78",,,"AGR1","$225,000","109",,,"0.78","Other",,"Water Access","604-830-2020","3.25% ON 1ST $100,000/1.75% ON BAL",,,,,"Yes",,,"V8B 0G3","Not Known",,"BC","None",,"None","Other"
"R2284038","Residential Attached","S","228 D 2036 LONDON LANE","Whistler Creek","2001","Apartment/Condo","17","Whistler","Whistler","12/31/2018","DAVE","2","$0.00","6/26/2018","800-122-830","6","$521.00","11/20/2018","$175,000","$195.75","0.97","2","2","CC2","$179,900","147","894","$195.75","0.97","Apartment/Condo","1",,"604-932-7727","3% OF THE FIRST $100,000 AND 1.5% OF THE BALANCE.","LEGENDS",,"1",,,,"1","V0N 1B2",,"LEGENDS IS RESPONSIBLE FOR MAINTENA","BC",,,,
"R2324572","Residential Detached","S","4801 GRIMM ROAD","Quesnel Rural - South","1983","Manufactured with Land","35","Quesnel (Zone 28)","Quesnel","3/31/2019","BOB MARSH","1","$153.68","11/21/2018","023-839-945",,,"11/25/2018","$176,500","$189.58","0.98","1","2","RS2","$179,900","4","931","$189.58","0.98","Manufactured with Land","1",,"250-983-5003","3% ON THE 1ST $100,000.00 - 1.5% ON THE BALANCE",,"0","0","0.00",,,,"V2J 6L2",,,"BC",,,,
"R2316956","Residential Detached","S","54 9080 198 STREET","Walnut Grove","1971","Manufactured","47","Langley","Langley","4/15/2019","TOUCHBASE ONLY","1","$338.43","10/19/2018","905-003-357",,,"11/19/2018","$179,900","$151.18","1.00","1","3","MH-1","$179,900","31","1,190","$151.18","1.00","Manufactured","1",,,"3.22% 1ST $100,000 1.15% BALANCE","FOREST GREEN ESTATES",,"0",,,"$769.00","2","v1m 3a8",,,"BC",,,,
"R2323087","Residential Attached","S","111 45598 MCINTOSH DRIVE","Chilliwack W Young-Well","1981","Apartment/Condo","37","Chilliwack","Chilliwack","5/13/2019","Jacquie","1","$720.56","11/13/2018","001-867-491",,"$340.57","11/20/2018","$181,000","$193.38","1.01","1","2","R5","$179,900","7","936","$193.38","1.01","Apartment/Condo","1",,"604-764-0990","3.22% 1ST $100,000 / 1.15% BAL","McIntosh Manor",,"1",,,,"1","V2P 7J3",,,"BC",,,,
"R2310682","Residential Attached","S","105 33598 GEORGE FERGUSON WAY","Central Abbotsford","1981","Apartment/Condo","37","Abbotsford","Abbotsford","12/31/2018","Matt Thiessen","1","$746.53","9/27/2018","001-999-036","3","$276.55","11/21/2018","$185,000","$251.36","0.86","1","2","RML","$214,900","55","736","$251.36","0.80","Apartment/Condo","1",,"778-549-8606","3.22% ON THE FIRST $100,000 AND 1.15% ON THE BALANCE","Nelson Manor",,"0",,,,"1","V2S 2L8",,,"BC",,,,
"R2310203","Residential Attached","S","8 46160 PRINCESS AVENUE","Chilliwack E Young-Yale","1992","Apartment/Condo","26","Chilliwack","Chilliwack","1/8/2019","Serena Laye","1","$607.59","9/26/2018","017-989-884",,"$205.00","11/14/2018","$185,000","$248.32","0.93","1","2","R5","$199,900","49","745","$248.32","0.88","Apartment/Condo","1",,"604-703-5888","3% 1ST $100,000 / 1.25% BAL","Arcadia Arms",,"1",,,,"1","V2P 2A7",,,"BC",,,,
"R2304080","Residential Detached","S","1107 E 11TH AVENUE","Prince Rupert - City","1954","House/Single Family","64","Prince Rupert (Zone 52)","Prince Rupert","1/31/2019","MIKE MORSE","2","$2,908.39","9/6/2018","014-458-641",,,"11/20/2018","$185,000","$67.57","0.70","2","5","R2","$265,000","75","2,738","$67.57","0.57","House/Single Family","1",,"250-600-6620","3% ON THE FIRST $100,000/1.5% ON THE REMAINDER",,"100","1","75.00",,,,"V8J 2X2",,,"BC",,,,
"R2282631","Residential Detached","S","39 7790 KING GEORGE BOULEVARD","East Newton","2015","Manufactured","3","Surrey","Surrey","12/31/2018","Dena Buss","2","$435.31","6/22/2018","905-001-001",,,"11/21/2018","$185,000","$175.36","0.93","2","3","MHP","$199,000","152","1,055","$175.36","0.80","Manufactured","1",,"604-916-2640","3.22% ON FIRST $100,000 AND 1.15% ON BALANCE","Crispen Bays",,"0",,,"$1,050.00","2","V3W 5Y4",,"vacant","BC",,,,
"R2314449","Residential Attached","S","331C 2036 LONDON LANE","Whistler Creek","2001","Apartment/Condo","17","Whistler","Whistler","4/4/2019","Caronne Marino","2","$3,720.80","10/5/2018","025-173-693",,"$488.00","11/15/2018","$186,000","$203.95","0.93","2","2","CC2","$199,000","41","912","$203.95","0.93","Apartment/Condo","1",,"604-905-8324","3% ON THE FIRST $100,000 AND 1.5% ON THE BALANCE","Legends",,"1",,,,,"V0N 1B2",,,"BC",,,,
"R2302830","Residential Detached","S","45 7610 EVANS ROAD","Sardis West Vedder Rd","2005","Manufactured","13","Sardis","Chilliwack","12/31/2018","SHANNON","2","$350.00","9/1/2018","700-006-955",,,"11/19/2018","$189,000","$158.82","0.95","2","2","MHP","$199,900","79","1,190","$158.82","0.70","Manufactured","1",,"604-795-1081","2.5% 1ST $100,000 / 1.25% BAL",,,"1",,,"$570.00","2","V2R 2T4",,,"BC",,,,
"R2318942","Residential Detached","S","5644 CHIEF LAKE ROAD","North Kelly","9999","House with Acreage","999","PG City North (Zone 73)","Prince George","4/17/2019","KEN LAURSEN","1","$3,208.54","10/17/2018","004-493-109",,,"11/23/2018","$190,000","$319.87","1.00","1","1","AG","$190,000","37","594","$319.87","1.00","House with Acreage","1",,"250-552-0839","$3500 **(SEE REALTOR REMARKS)",,"0","0","0.00",,,"10","V2K 5H1",,,"BC",,,,
"R2321855","Residential Detached","S","261 VENEER ROAD","Red Bluff/Dragon Lake","1975","House with Acreage","43","Quesnel (Zone 28)","Quesnel","3/31/2019","BOB MARSH","1","$1,308.50","11/3/2018","013-506-196",,,"11/15/2018","$190,000","$60.13","1.00","2","3","R2","$189,500","12","3,160","$60.13","1.00","House with Acreage","1",,"250-983-5003","3% ON THE 1ST $100,000.00 - 1.5% ON THE BALANCE",,"0","0","0.00",,,,"V2J 2V7",,,"BC",,,,
"R2320742","Residential Detached","S","581 DONNELLY STREET","Quesnel - Town","1996","House/Single Family","22","Quesnel (Zone 28)","Quesnel","2/2/2019","JASPER CROY","2","$2,350.17","11/2/2018","008-431-370",,,"11/18/2018","$192,500","$82.09","0.96","2","3","RS1","$199,900","16","2,345","$82.09","0.96","House/Single Family","1",,"250-983-3251","3% UP TO $100,000 / 1.5% OF BALANCE","UPLANDS","100","0","66.00",,,"5","V2J 6B7",,,"BC",,,,
"R2237247","Land Only","S","3606 CORY DRIVE","Terrace - City",,,,"Terrace (Zone 88)","Terrace - City","2/5/2019","JAMES",,"$1,642.72","2/5/2018","029-013-054",,,"11/16/2018","$192,500",,"0.96",,,"R1","$200,000","284",,,"0.96","Other",,"Road Access","250-635-9184","3% ON THE 1ST $100,000/1.5% ON THE BALANCE","WESTRIDGE SUBDIVISION","0",,"0.00","No",,,"V8G 5S3","Not Known",,"BC","At Lot Line",,"None","City/Municipal"
"R2316450","Residential Attached","S","3 2678 MCCALLUM ROAD","Central Abbotsford","1988","Apartment/Condo","30","Abbotsford","Abbotsford","2/18/2019","Chris McNeill","1","$772.78","10/18/2018","009-097-597",,"$294.00","11/25/2018","$200,000","$194.55","0.91","2","2","RM80","$219,000","38","1,028","$194.55","0.87","Apartment/Condo","1",,"604-649-5616","3.22% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE","Panorama Terrace",,"0",,,,"2","V2S 6X3",,"Estate - Seller has never lived in","BC",,,,
"R2318964","Residential Detached","S","6494 GREY CRESCENT","Horse Lake","1974","House/Single Family","44","100 Mile House (Zone 10)","100 Mile House","1/27/2019","Gisela Janzen","2","$1,364.74","10/27/2018","007-763-051",,,"11/23/2018","$200,000","$98.38","0.95","2","3","R-1","$209,900","27","2,033","$98.38","0.91","House/Single Family","1",,"250-706-1186","3.4%ON $100,000 & 1.4% ON BALANCE",,"209","1","120.00",,,"2","V0K 2E3",,,"BC",,,,
"R2237240","Land Only","S","3604 CORY DRIVE","Terrace - City",,,,"Terrace (Zone 88)","Terrace","2/5/2019","JAMES",,"$1,901.46","2/5/2018","029-013-046",,,"11/17/2018","$205,000",,"0.98",,,"R1","$210,000","285",,,"0.98","Other",,"Road Access","250-635-9184","3% ON THE 1ST $100,000/1.5% ON THE BALANCE","WESTRIDGE SUBDIVISION","0",,"0.00","No",,,"V8G 5S3","Not Known",,"BC","At Lot Line",,"None","City/Municipal"
"R2324255","Residential Attached","S","203 12096 222 STREET","West Central","1971","Apartment/Condo","47","Maple Ridge","Maple Ridge","2/28/2019","BRANDON","1","$1,055.42","11/21/2018","001-138-855","3","$290.00","11/25/2018","$206,000","$321.88","0.99","1","1","RS-1","$209,000","4","640","$321.88","0.99","Apartment/Condo","1",,"604-889-9711","2% OF THE PURCHASE PRICE","CANUCK PLAZA",,"0",,,,,"V2X 5W1",,,"BC",,,,
"R2317410","Residential Attached","S","310 2425 CHURCH STREET","Abbotsford West","1989","Apartment/Condo","29","Abbotsford","Abbotsford","4/30/2019","Ben","2","$1,041.48","10/22/2018","008-239-827","3","$241.00","11/26/2018","$206,500","$205.68","0.90","2","2","RML","$229,000","35","1,004","$205.68","0.90","Apartment/Condo","1",,"604-615-6236","3.22% ON 1ST $100,000.00 AND 1.15% ON THE BALANCE","Parkview Place",,"0",,,,"1","V2T 5T3",,"POA","BC",,,,
"R2184131","Residential Detached","S","9024 75 STREET","Fort St. John - City SE","2007","Manufactured with Land","11","Fort St. John (Zone 60)","Fort St. John","11/30/2018","AMANDA","2","$2,444.38","7/2/2017","007-335-644",,,"11/17/2018","$210,000","$193.01","0.98","2","3","R4","$214,900","503","1,088","$193.01","0.91","Manufactured with Land","1",,"250-262-8213","3% OF THE FIRST $100,000 AND 1.5% OF THE REMAINDER",,"150","0","49.50",,,,"V1J 2Z2",,,"BC",,,,
"R2307155","Residential Attached","S","109 32733 BROADWAY  EAST STREET","Abbotsford West","1982","Apartment/Condo","36","Abbotsford","Abbotsford","12/31/2018","Kyle Nason","2","$871.72","9/17/2018","002-130-041",,"$330.00","11/19/2018","$210,000","$229.01","0.89","2","2","RML","$234,900","63","917","$229.01","0.84","Apartment/Condo","1",,"604-798-8030","3% ON THE 1ST $100,0000 AND 1.25% ON THE BALANCE OF THE SALE PRICE.","The Villa",,"0","0.00",,,"2","V2T 4M9",,"Tenant for past 3 years","BC",,,,
"R2320855","Residential Attached","S","10840 102 STREET","Fort St. John - City NW","1980","Townhouse","38","Fort St. John (Zone 60)","Fort St. John","7/31/2019","SHOWINTIME","2","$2,217.01","11/1/2018","004-283-104",,"$365.22","11/14/2018","$212,500","$120.46","0.97","3","3","RM1","$219,900","13","1,764","$120.46","0.97","Townhouse","1",,"250-787-5866","3% UP TO $100,000 / 1.5% OF REMAINDER","CEDAR VILLAGE",,"1",,,,,"V1J 4X7",,,"BC",,,,
"R2251638","Residential Detached","S","7577 LUDLUM ROAD","Deka/Sulphurous/Hathaway Lakes","1983","House/Single Family","35","100 Mile House (Zone 10)","100 Mile House","1/31/2019","David Jurek","2","$1,736.93","3/28/2018","007-542-046",,,"11/19/2018","$214,000","$81.15","0.95","3","3","R1","$224,900","236","2,637","$81.15","0.95","House/Single Family","1",,"250-706-5500","3.4% OF THE FIRST $100,000 AND 1.4% OF THE BALANCE",,"183","4","98.00",,,,"V0K 1X3",,,"BC",,,,
"R2289369","Residential Detached","S","474 MOFFAT STREET","Quinson","1958","House/Single Family","60","PG City West (Zone 71)","Prince George","2/28/2019","JEN","2","$3,038.79","7/13/2018","007-910-142",,,"11/20/2018","$215,000","$88.99","0.98","2","5","RS4","$219,000","130","2,416","$88.99","0.98","House/Single Family","2",,"250-613-7207","3% ON THE 1ST $100,000/1.2% ON THE REMAINDER",,"0","0","0.00",,,"4","V2M 3L5",,,"BC",,,,
"R2306850","Residential Attached","S","314B 21000 ENZIAN WAY","Hemlock","1979","Apartment/Condo","39","Mission","Agassiz","9/14/2019","Stewart Green","2","$631.12","9/14/2018","001-734-105","6","$463.30","11/23/2018","$216,000","$215.14","0.95","2","2","CR","$228,000","70","1,004","$215.14","0.95","Apartment/Condo","1",,"250-898-1134","S-3% 1ST 100K/1% BAL",,,"1",,,,"2","V0M 1A1",,"NON-RESIDENT OWNER","BC",,,,
"R2315252","Residential Detached","S","6363 BIRCHWOOD DRIVE","Birchwood","9999","House/Single Family","999","PG City North (Zone 73)","Prince George","1/31/2019","ANDY","1","$2,722.56","10/12/2018","011-810-271",,,"11/21/2018","$219,000","$140.93","0.96","2","4","RS1","$229,000","40","1,554","$140.93","0.96","House/Single Family","1",,"250-565-1170","$4,250.00",,"0","1","0.00",,,,"V2K 3P3",,,"BC",,,,
"R2301602","Residential Detached","S","38 6035 VEDDER ROAD","Sardis East Vedder Rd","2004","Manufactured","14","Sardis","Chilliwack","11/30/2018","CAMERON","2","$1,032.54","8/30/2018","700-008-300",,,"11/16/2018","$220,000","$145.50","0.92","2","2","MHP","$239,900","78","1,512","$145.50","0.75","Manufactured","1",,"604-798-7228","3% 1ST $100,000 / 1.25% BAL",,,"0",,,"$480.00","4","V2R 1E5",,,"BC",,,,
"R2306509","Residential Detached","S","544 JOHNSON STREET","Central","9999","House/Single Family","999","PG City Central (Zone 72)","Prince George","12/30/2018","ELLEN","0","$2,505.03","9/12/2018","007-590-792",,,"11/19/2018","$220,000","$263.16","0.96","0","2","RS4","$228,900","68","836","$263.16","0.96","House/Single Family","1",,"250-981-1902","3% UP TO $100,000 + 1% OF BALANCE OF SALE PRICE",,"0","0","0.00",,,,"V2M 2Z9",,,"BC",,,,
"R2300104","Residential Detached","S","5407 STRIEGLER ROAD","Vanderhoof - Rural","1969","House with Acreage","49","Vanderhoof And Area (Zone 56)","Vanderhoof","11/22/2018","PHILLIP","2","$1,662.67","8/22/2018","023-671-998",,,"11/26/2018","$220,000","$73.73","1.10","3","4","H1","$199,900","96","2,984","$73.73","1.10","House with Acreage","1",,"250-567-2271","3% ON THE 1ST $100,000/0.75% ON THE BALANCE",,"0","0","0.00",,,,"V0J 3A2",,,"BC",,,,
"R2275117","Land Only","S","LOT B MERKLEY ROAD","Terrace - Northwest/Rosswood",,,,"Terrace (Zone 88)","Terrace","11/30/2018","DAWN",,"$632.63","5/30/2018","005-812-844",,,"11/22/2018","$220,000",,"0.88",,,"R2","$250,000","176",,,"0.88","Other",,"Road Access","250-641-1964","$3500 FLAT FEE PLUS GST","WOODLAND PARK","0",,"0.00","No",,,"V8G 0B5","Not Known",,"BC","None",,"None","None"
"R2323360","Residential Detached","S","110 E 4TH STREET","Vanderhoof - Town","9999","House/Single Family","999","Vanderhoof And Area (Zone 56)","Vanderhoof","2/28/2019","MARILYN BAYLISS","2","$2,377.15","11/12/2018","013-106-295",,,"11/15/2018","$221,000","$77.06","0.98","2","3","R-1","$225,900","3","2,868","$77.06","0.98","House/Single Family","1",,"250-567-0438","3% ON THE 1ST $100,000.00 AND 1.5% ON THE BALANCE",,"120","1","99.00",,,"2","V0J 3A0",,,"BC",,,,
