"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"R2304212","Residential Detached","S","10 26892 FRASER HIGHWAY","Aldergrove Langley","2018","Manufactured","0","Langley","Langley","3/9/2019","Lenning","1","$360.00","9/9/2018","905-002-964",,,"11/3/2018","$161,000","$191.67","0.96","1","2","MHP","$167,500","55","840","$191.67","0.89","Manufactured","1",,"604-542-2444","3.22% FIRST $100,000 AND 1.15% ON BALANCE",,,"0",,,"$641.00","2","V4W 3T5",,"Home is New Sellers Never Occupied","BC",,,,
"R2320578","Residential Attached","S","14 PLOVER STREET","Kitimat","1954","1/2 Duplex","64","Kitimat (Zone 89)","Kitimat","2/1/2019","CHRIS","1","$1,137.40","11/5/2018","012-253-057",,,"11/13/2018","$161,000","$149.49","0.81","1","3","R1-B","$199,000","8","1,077","$149.49","0.81","1/2 Duplex","1",,"250-632-7000","3% ON THE FIRST $100,000/1.5% OF THE BALANCE","NECHAKO","0","1","0.00",,,"2","V8C 1L9",,,"BC",,,,
"R2315827","Residential Detached","S","82 9080 198 STREET","Walnut Grove","1972","Manufactured","46","Langley","Langley","4/15/2019","TOUCHBASE ONLY","1","$323.57","10/15/2018","905-003-508",,,"11/3/2018","$162,500","$170.69","0.99","1","3","MH-1","$164,500","19","952","$170.69","0.99","Manufactured","1",,,"3.22% 1ST $100,000 1.15% BALANCE","FOREST GREEN ESTATES",,"0",,,"$762.00","2","v1m 3a8",,"owner has not occupied","BC",,,,
"R2320245","Residential Attached","S","303 3033 OSPIKA BOULEVARD","Carter Light","1981","Apartment/Condo","37","PG City West (Zone 71)","Prince George","2/20/2019","TEXT","2","$1,673.01","11/1/2018","004-610-130",,"$325.00","11/7/2018","$163,000","$193.36","0.96","2","2","RM3","$169,800","6","843","$193.36","0.96","Apartment/Condo","1",,"250-612-1709","3.5% ON 1ST $100,000 & 1% ON BALANCE **(SEE REALTOR REMARKS)","PINECONE","0","1","0.00",,,,"V2N 4L5",,,"BC",,,,
"R2300399","Residential Detached","S","321 W 2ND STREET","Vanderhoof - Town","1969","House/Single Family","49","Vanderhoof And Area (Zone 56)","Vanderhoof","11/30/2018","JODY PEDERSEN","2","$1,737.11","8/22/2018","004-752-325",,,"11/10/2018","$163,000","$145.54","0.93","2","3","R1","$174,900","80","1,120","$145.54","0.86","House/Single Family","1",,"250-567-0153","3% ON THE FIRST $100,000/1.5% ON THE BALANCE **(SEE REALTOR REMARKS)",,"0","0","0.00",,,,"V0J 3A0",,,"BC",,,,
"R2311946","Land Only","S","5801 MARINE WAY","Sechelt District",,,,"Sunshine Coast","Sechelt","5/1/2019","TERRY, PAM OR RICK",,"$1,201.64","10/1/2018","005-017-793",,,"11/2/2018","$168,000","$18.06","1.00",,,"R-1","$168,000","32",,"$18.06","1.00","Other",,"Lane Access","604-989-9865","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BALANCE.",,"IRR",,"57.00","Yes",,,"V0N 3A0","No","NOT REQUIRED","BC","Nearby",,"Nearby","City/Municipal"
"R2321458","Land Only","S","18455 WRIGHT CREEK ROAD","Hobby Ranches",,,,"PG Rural North (Zone 76)","Prince George","11/6/2019","SARAH",,"$564.90","11/6/2018","014-998-467",,,"11/8/2018","$168,000",,"0.96",,,"RU3","$175,000","2",,,"0.96","Other",,"Road Access","250-552-4188","$3,750.00  LESS 25% IF BUYER'S AGENT NOT PHYSICALLY PRESENT FOR FIRST VIEWING BY BUYER",,"0",,"0.00","Yes",,,"V2K 5T2",,,"BC","Lagoon",,"None","None"
"R2319894","Residential Attached","S","214A 2036 LONDON LANE","Whistler Creek","2001","Apartment/Condo","17","Whistler","Whistler","3/1/2019","Nick Swinburne","2","$0.00","11/1/2018","024-967-441","5","$564.00","11/11/2018","$169,750","$174.46","0.98","2","2","CC2","$173,500","10","973","$174.46","0.98","Apartment/Condo","1",,"604-932-8899","3% ON THE FIRST 100K AND 1.5% ON THE BALANCE","Legends",,"1",,,,"1","V8E 0N7",,,"BC",,,,
"R2298566","Residential Detached","S","4476 TITETOWN ROAD","Quesnel - Rural West","2006","House with Acreage","12","Quesnel (Zone 28)","Quesnel","8/31/2019","SAM","1","$868.31","8/17/2018","008-717-851",,,"11/2/2018","$170,000","$167.65","0.92","1","1","R/A","$185,000","77","1,014","$167.65","0.92","House with Acreage","1",,"604-694-7623","2.5%",,"0","0","0.00",,,,"V2J 3H9",,,"BC",,,,
"R2322527","Residential Detached","S","1843 CROFT ROAD","Ingala","1960","House/Single Family","58","PG City North (Zone 73)","Prince George","5/31/2019","OR TEXT LISA","1","$1,708.90","11/13/2018","004-337-727",,,"11/15/2018","$170,000","$196.76","1.00","1","2","RS1M","$170,000","2","864","$196.76","1.00","House/Single Family","1",,"250-640-9494","3% UP TO $100,000 / 1% OF BALANCE",,"0","1","0.00",,,"3","V2K 3C8",,,"BC",,,,
"R2318213","Residential Detached","S","1623 EVERGREEN STREET","Williams Lake - City","1978","Manufactured with Land","40","Williams Lake (Zone 27)","Williams Lake","1/25/2019","PAULINE SMITH","1","$1,542.30","10/25/2018","012-015-067",,,"11/10/2018","$175,000","$189.39","0.97","1","2","R1","$179,500","16","924","$189.39","0.95","Manufactured with Land","1",,"250-392-1785","3% ON 1ST $100,000 AND 1.2% ON REMAINDER $4,020 + GST","SOUTH LAKESIDE","0","0","0.00",,,,"V2G 4C6",,,"BC",,,,
"R2322650","Residential Detached","S","2107 TEOFIL ROAD","Quesnel Rural - South","1976","Manufactured with Land","42","Quesnel (Zone 28)","Quesnel","5/12/2019","Curtis Burbee","1","$687.17","11/13/2018","004-098-919",,,"11/15/2018","$175,000","$163.86","1.06","1","2","RR2","$164,900","2","1,068","$163.86","1.06","Manufactured with Land","1",,"250-991-2255","3% 1ST $100K + 1.5% BALANCE [MINIMUM 25% REFERRAL WILL BE PAID TO LISTING BROKERAGE IF BUYER'S 1STINTRODUCTION TO THE PROPERTY WAS BY LISTING AGENT]",,,"0","0.00",,"$0.00",,"V2J 6K6",,,"BC",,,,
"R2283917","Residential Detached","S","110 KOOTENAY STREET","Kitimat","1955","House/Single Family","63","Kitimat (Zone 89)","Kitimat","9/25/2018","ANNELISE OR HAYLEY","1","$1,769.32","6/25/2018","011-394-129",,,"11/5/2018","$183,550","$114.01","1.15","1","3","R2A","$159,000","133","1,610","$114.01","1.03","House/Single Family","1",,"250-847-9222","2% ON THE FIRST $180,000 OF THE SALE PRICE, 1.25% THEREAFTER, WITH A MINIMUM OF $750.00",,"0","1","0.00",,,"4","V8C 1X3",,"COURT ORDER AS-IS WHERE-IS","BC",,,,
"R2296165","Residential Attached","S","9 21555 DEWDNEY TRUNK ROAD","West Central","1970","Townhouse","48","Maple Ridge","Maple Ridge","2/8/2019","TOUCHBASE","1","$1,649.45","8/8/2018","000-996-301",,"$162.00","11/8/2018","$185,000","$370.00","0.93","1","1","STRATA","$199,800","92","500","$370.00","0.81","Townhouse","1",,,"3.22% 1ST $100K + 1.15% BALANCE","RICHMOND COURT",,"0",,,,"1","V2X 3G5",,,"BC",,,,
"R2310203","Residential Attached","S","8 46160 PRINCESS AVENUE","Chilliwack E Young-Yale","1992","Apartment/Condo","26","Chilliwack","Chilliwack","1/8/2019","Serena Laye","1","$607.59","9/26/2018","017-989-884",,"$205.00","11/14/2018","$185,000","$248.32","0.93","1","2","R5","$199,900","49","745","$248.32","0.88","Apartment/Condo","1",,"604-703-5888","3% 1ST $100,000 / 1.25% BAL","Arcadia Arms",,"1",,,,"1","V2P 2A7",,,"BC",,,,
"R2317174","Residential Attached","S","45 185 KONIGUS STREET","Kitimat","1976","Apartment/Condo","42","Kitimat (Zone 89)","Kitimat","1/18/2019","GRAHAM PITZEL","1","$1,337.98","10/18/2018","014-933-241","3","$220.00","11/13/2018","$185,000","$108.57","0.97","2","3","R3-A","$190,000","26","1,704","$108.57","0.97","Apartment/Condo","1",,"250-639-0872","3% ON THE FIRST $100,000/1.5% ON REMAINDER",,"0","0","0.00",,,"2","V8C 1K4",,,"BC",,,,
"R2314449","Residential Attached","S","331C 2036 LONDON LANE","Whistler Creek","2001","Apartment/Condo","17","Whistler","Whistler","4/4/2019","Caronne Marino","2","$3,720.80","10/5/2018","025-173-693",,"$488.00","11/15/2018","$186,000","$203.95","0.93","2","2","CC2","$199,000","41","912","$203.95","0.93","Apartment/Condo","1",,"604-905-8324","3% ON THE FIRST $100,000 AND 1.5% ON THE BALANCE","Legends",,"1",,,,,"V0N 1B2",,,"BC",,,,
"R2320706","Residential Detached","S","3781 KNIGHT CRESCENT","Emerald","1997","Manufactured with Land","21","PG City North (Zone 73)","Prince George","2/28/2019","SHAWNA","2","$1,607.97","11/3/2018","011-738-642",,,"11/6/2018","$187,500","$203.80","0.94","2","3","MS1M","$199,900","3","920","$203.80","0.94","Manufactured with Land","1",,"250-552-2757","3% UP TO $100,000 / 1% OF BALANCE",,"0","0","0.00",,,,"V2K 2V6",,,"BC",,,,
"R2319693","Residential Attached","S","204 45773 VICTORIA AVENUE","Chilliwack N Yale-Well","1994","Apartment/Condo","24","Chilliwack","Chilliwack","3/31/2019","Clark/Sue","1","$808.16","10/31/2018","018-687-458",,"$233.00","11/11/2018","$189,000","$252.00","0.95","1","1","R6","$199,000","11","750","$252.00","0.95","Apartment/Condo","1",,,"3% 1ST $100,000 / 1.15% BAL","Victorian",,"1",,,,,"V2P 2T4",,,"BC",,,,
"R2282652","Residential Detached","S","1642 BARCALOW ROAD","Kitwanga","1981","House/Single Family","37","Smithers And Area (Zone 54)","Kitwanga","12/31/2018","DAVE MATERI","2","$1,377.30","6/20/2018","008-258-503",,,"11/3/2018","$189,000","$56.93","0.95","3","4","RU","$199,000","136","3,320","$56.93","0.86","House/Single Family","1",,"250-615-7225","3% ON FINAL SALE PRICE",,"0","0","0.00",,,"6","V2A 2A0",,,"BC",,,,
"R2214346","Residential Detached","S","12048 HALE ROAD","Topley","2003","House with Acreage","15","Burns Lake (Zone 55)","Topley","4/5/2019","JANTINA","2","$879.56","10/11/2017","004-251-512",,,"11/13/2018","$189,900","$60.42","1.00","2","3","H-1","$189,900","398","3,143","$60.42","1.00","House with Acreage","1",,"250-847-3144","3%/1.5%",,"0","1","0.00",,,,"V0J 2Y0",,,"BC",,,,
"R2300166","Residential Detached","S","15 9970 WILSON STREET","Stave Falls","1992","Manufactured","26","Mission","Mission","2/23/2019","Hardy Maier","1","$366.02","8/23/2018","905-002-822",,,"11/13/2018","$190,000","$223.79","0.96","1","2","MHP","$196,900","82","849","$223.79","0.72","Manufactured","1",,"604-418-4897","3.255% ON THE FIRST $100,000 & 1.1625% ON THE BALANCE","RUSKIN PARK",,"0",,,"$680.00","2","V4S 1B3",,,"BC",,,,
"R2321855","Residential Detached","S","261 VENEER ROAD","Red Bluff/Dragon Lake","1975","House with Acreage","43","Quesnel (Zone 28)","Quesnel","3/31/2019","BOB MARSH","1","$1,308.50","11/3/2018","013-506-196",,,"11/15/2018","$190,000","$60.13","1.00","2","3","R2","$189,500","12","3,160","$60.13","1.00","House with Acreage","1",,"250-983-5003","3% ON THE 1ST $100,000.00 - 1.5% ON THE BALANCE",,"0","0","0.00",,,,"V2J 2V7",,,"BC",,,,
"R2312273","Residential Detached","S","2641 KASLO STREET","South Fort George","1955","House/Single Family","63","PG City Central (Zone 72)","Prince George","12/26/2018","NOLA","1","$2,009.40","9/26/2018","015-937-305",,,"11/4/2018","$190,000","$130.76","0.97","1","3","RS2","$194,900","39","1,453","$130.76","0.97","House/Single Family","1",,"250-565-1200","<$250,000 THEN FLAT $3450, LESS 25% IF BUYERS FIRST PRIVATE VIEWING WITH LISTING REALTOR.",,"0","0","0.00",,,,"V2L 1P6",,,"BC",,,,
"R2315141","Residential Attached","S","103 OMENICA STREET","Kitimat","1956","1/2 Duplex","62","Kitimat (Zone 89)","Kitimat","1/12/2019","GIUSEPPE","1","$1,190.34","10/12/2018","011-804-220",,,"11/10/2018","$192,500","$198.45","0.94","1","3","R1B","$205,000","29","970","$198.45","0.94","1/2 Duplex","1",,"250-639-1267","3% UP TO $100,000 / 1.5% OF REMAINDER",,"0","0","0.00",,,"3","V8C 1Z5",,,"BC",,,,
"R2319156","Residential Attached","S","428B 2036 LONDON LANE","Whistler Creek","2001","Apartment/Condo","17","Whistler","Whistler","4/15/2019","Dean Linnell","2","$4,036.75","10/26/2018","024-968-021",,"$540.23","11/9/2018","$195,000","$213.82","0.98","2","2","CC2","$199,000","14","912","$213.82","0.98","Apartment/Condo","1",,"604-935-9313","3% ON THE 1ST 100K; 1.5% ON THE BALANCE. PHYSICAL INTRO MUST BE BY BUYER’S AGENT OR COMMISSION WON'T BE PAID & $500 WILL BE RECEIVED BY BUYER'S AGENT.","Legends, Whistler Creekside",,"1",,,,"1","V8E 0N7",,,"BC",,,,
"R2319477","Residential Attached","S","304 33369 OLD YALE ROAD","Central Abbotsford","1981","Apartment/Condo","37","Abbotsford","Abbotsford","4/29/2019",,"1","$817.75","10/29/2018","001-488-601",,"$251.00","11/12/2018","$200,000","$205.34","1.00","1","2","RML","$200,000","14","974","$205.34","1.00","Apartment/Condo","1",,"604-828-8417","3.22% ON THE FIRST $100 000 AND 1.15% ON THE BALANCE","Monte Vista",,"0",,,,"1","v2s 2j6",,,"BC",,,,
"R2320998","Residential Attached","S","403 9422 VICTOR STREET","Chilliwack N Yale-Well","2008","Apartment/Condo","10","Chilliwack","Chilliwack","1/6/2019","Vince","1","$738.16","11/6/2018","027-370-020","4","$190.23","11/6/2018","$200,000","$342.47","0.89","1","1","R6","$224,900","0","584","$342.47","0.89","Apartment/Condo","1",,"778-808-6563","3.22% 1ST $100,000/1.15% BAL","Newmark",,"0",,,,"1","V2P 0B8",,,"BC",,,,
"R2288876","Residential Detached","S","1706 TOWER STREET","Telkwa","1976","House/Single Family","42","Smithers And Area (Zone 54)","Telkwa","1/11/2019","Karen","1","$2,249.34","7/11/2018","009-306-722",,,"11/2/2018","$202,000","$116.90","0.94","1","5","R1","$214,900","114","1,728","$116.90","0.88","House/Single Family","1",,"250-847-0548","3% ON THE FIRST $100,000 AND 1.5% ON THE BALANCE",,"0","0","0.00",,,"6","V0J 2X0",,,"BC",,,,
"R2306788","Residential Detached","S","31 20071 24 AVENUE","Brookswood Langley","1996","Manufactured","22","Langley","Langley","12/31/2018","Cecelia Tinkle","2","$1,147.82","9/12/2018","905-003-120",,,"11/8/2018","$203,500","$163.06","0.93","2","3","MH-1","$219,900","57","1,248","$163.06","0.93","Manufactured","1",,"604-250-0456","3.22% OF $100,000; 1.15% OF BALANCE","FERNRIDGE MOBILE HOME PARK",,"1",,,"$614.26","1","V2Z 2A1",,,"BC",,,,
"R2313191","Residential Attached","S","107 32040 PEARDONVILLE ROAD","Abbotsford West","1977","Apartment/Condo","41","Abbotsford","Abbotsford","3/30/2019",,"1","$814.00","10/8/2018","001-557-203",,"$298.00","11/2/2018","$205,000","$153.56","0.95","1","2","RML","$215,000","25","1,335","$153.56","0.91","Apartment/Condo","1",,,"3.22% ON THE FIRST $100K & 1.15% ON THE REMAINING BALANCE","Dogwood Manor",,"1",,,,"1","V2T 6N8",,,"BC",,,,
"R2293165","Residential Detached","S","7366 TONY ROAD","Lafreniere","1965","House/Single Family","53","PG City South (Zone 74)","Prince George","11/26/2018","CLARE","1","$2,163.02","7/26/2018","011-723-181",,,"11/5/2018","$210,000","$217.39","0.88","1","2","RS1","$239,000","102","966","$217.39","0.84","House/Single Family","1",,"250-640-6787","2.5% OF $100,000 + 1% OF BALANCE UNLESS SELLING PRICE <$250,000 THEN FLAT $3450 LESS 25% IF BUYER'S FIRST PRIVATE VIEWING IS WITH LISTING REALTOR",,"0","0","0.00",,,"3","V2N 5P5",,,"BC",,,,
"R2320855","Residential Attached","S","10840 102 STREET","Fort St. John - City NW","1980","Townhouse","38","Fort St. John (Zone 60)","Fort St. John","7/31/2019","SHOWINTIME","2","$2,217.01","11/1/2018","004-283-104",,"$365.22","11/14/2018","$212,500","$120.46","0.97","3","3","RM1","$219,900","13","1,764","$120.46","0.97","Townhouse","1",,"250-787-5866","3% UP TO $100,000 / 1.5% OF REMAINDER","CEDAR VILLAGE",,"1",,,,,"V1J 4X7",,,"BC",,,,
"R2258004","Residential Detached","S","7920 97 AVENUE","Fort St. John - City SE","9999","House/Single Family","999","Fort St. John (Zone 60)","Fort St. John","12/14/2018","LORETTA","1","$2,251.67","4/16/2018","013-267-655",,,"11/7/2018","$214,000","$173.98","0.99","1","3","R2","$217,000","200","1,230","$173.98","0.99","House/Single Family","1",,"250-264-7774","1% **(SEE REALTOR REMARKS)",,"150","0","50.00",,,"2","V1J 1L6",,,"BC",,,,
"R2298413","Residential Detached","S","2369 HEMLOCK STREET","Thornhill","1990","Manufactured with Land","28","Terrace (Zone 88)","Thornhill","11/30/2018","DAWN","1","$1,801.07","8/16/2018","007-886-152",,,"11/3/2018","$214,900","$232.58","1.00","1","2","R2","$214,900","79","924","$232.58","0.96","Manufactured with Land","1",,"250-641-1964","1.75% PLUS GST",,"125","1","72.00",,,"4","V8G 5B2",,,"BC",,,,
"R2314514","Residential Detached","S","771 JOHNSON STREET","Central","9999","House/Single Family","999","PG City Central (Zone 72)","Prince George","12/31/2018","CLINT DAHL","2","$2,170.88","10/10/2018","007-808-224",,,"11/13/2018","$215,000","$113.28","0.86","2","4","RS4","$250,000","34","1,898","$113.28","0.86","House/Single Family","1",,"250-981-2070","3% ON 1ST $100,000 AND 1% ON REMAINDER",,"0","0","0.00",,,,"V2M 2Z8",,,"BC",,,,
"R2322395","Land Only","S","LOT 40 MAURICE DRIVE","Charella/Starlane",,,,"PG City South (Zone 74)","Prince George","5/28/2019","ROGER/TASHA",,"$1,939.87","11/9/2018","028-904-605",,,"11/12/2018","$216,000","$16.58","0.98",,,"RS2","$219,900","3",,"$16.58","0.98","Other",,"Road Access","250-565-5024","1.25%","UNIVERSITY HEIGHTS","0",,"0.00","No",,,"V2N 0C8",,"LAND UNDER 1 ACRE","BC","At Lot Line",,"At Lot Line","City/Municipal"
"R2268970","Residential Detached","S","4984 CANIUM ROAD","108 Ranch","1980","House/Single Family","38","100 Mile House (Zone 10)","108 Mile Ranch","11/30/2018","ADAM, SEAN, MEL","2","$1,619.17","5/14/2018","007-933-487",,,"11/11/2018","$220,000","$106.28","0.88","2","6","R1-1","$249,900","181","2,070","$106.28","0.88","House/Single Family","1",,"250-395-3424","3.4% OF THE FIRST $100,000/1.4% OF THE BALANCE",,"0","0","0.00",,,,"V0K 2Z0",,,"BC",,,,
"R2323360","Residential Detached","S","110 E 4TH STREET","Vanderhoof - Town","9999","House/Single Family","999","Vanderhoof And Area (Zone 56)","Vanderhoof","2/28/2019","MARILYN BAYLISS","2","$2,377.15","11/12/2018","013-106-295",,,"11/15/2018","$221,000","$77.06","0.98","2","3","R-1","$225,900","3","2,868","$77.06","0.98","House/Single Family","1",,"250-567-0438","3% ON THE 1ST $100,000.00 AND 1.5% ON THE BALANCE",,"120","1","99.00",,,"2","V0J 3A0",,,"BC",,,,
"R2299405","Residential Attached","S","302 4420 SUNDIAL PLACE","Whistler Village","1981","Apartment/Condo","37","Whistler","Whistler","2/28/2019","Whistler Village Inn & Suites","1","$1,610.29","8/22/2018","006-240-232","3","$0.00","11/15/2018","$222,500","$379.05","0.97","1","0","CC-1","$229,000","85","587","$379.05","0.97","Apartment/Condo","1",,"604-932-4004","3% ON FIRST $100,000 AND 1.5% ON REMAINDER.","Village",,"1",,,,,"V0N 1B4",,"Never lived in unit","BC",,,,
"R2312929","Residential Attached","S","205 1654 10TH AVENUE","Crescents","1974","Apartment/Condo","44","PG City Central (Zone 72)","Prince George","12/31/2018","ELLEN","1","$1,762.72","10/2/2018","004-999-533",,"$319.31","11/7/2018","$222,500","$200.45","0.99","2","2","RM6","$224,900","36","1,110","$200.45","0.97","Apartment/Condo","1",,"250-981-1902","3% X 100,000 & 1% ON BALANCE","CASA ROYALE","0","1","0.00",,,"1","V2L 3S4",,,"BC",,,,
"R2317014","Residential Attached","S","310 33539 HOLLAND AVENUE","Central Abbotsford","2009","Apartment/Condo","9","Abbotsford","Abbotsford","2/22/2019","Bronson","1","$1,013.69","10/22/2018","027-978-559","4","$161.97","11/6/2018","$225,000","$436.89","0.91","1","1","RML","$248,000","15","515","$436.89","0.91","Apartment/Condo","1",,"778-867-2766","3.22% ON THE 1ST $100,000 AND 1.15% ON THE BALANCE","The Crossing",,"0",,,,"1","V2S 0C6",,,"BC",,,,
"R2297065","Residential Detached","S","215 DOGWOOD AVENUE","100 Mile House - Town","1960","House/Single Family","58","100 Mile House (Zone 10)","100 Mile House","11/30/2018","ADAM, SEAN OR MEL","2","$1,410.61","8/10/2018","009-769-358",,,"11/15/2018","$225,000","$109.01","0.90","2","5","R2","$249,900","97","2,064","$109.01","0.82","House/Single Family","2",,"250-395-3424","3% OF THE 1ST $100,000 AND 1.25% OF THE BALANCE",,"124","0","66.00",,,,"V0K 2E0",,,"BC",,,,
"R2319070","Residential Attached","S","320 46289 YALE ROAD","Chilliwack E Young-Yale","2008","Apartment/Condo","10","Chilliwack","Chilliwack","12/31/2019","SIM DHALIWAL","1","$780.28","10/28/2018","027-587-754","4","$210.80","11/6/2018","$226,000","$347.16","0.99","1","1","R6","$229,000","9","651","$347.16","0.99","Apartment/Condo","1",,"778-319-8153","3.22% 1ST $100,000 / 1.15% BAL","NEW MARK",,"0",,,,"1","V2P 0B9",,,"BC",,,,
"R2315169","Residential Detached","S","939 GILLETT STREET","Central","9999","House/Single Family","999","PG City Central (Zone 72)","Prince George","1/15/2019","TEXT","1","$1,407.25","10/15/2018","004-230-311",,,"11/14/2018","$227,000","$349.23","0.97","1","2","RS2","$234,000","30","650","$349.23","0.97","House/Single Family","1",,"250-612-1709","3% UP TO $100,000 / 1% OF BALANCE (LESS 50% IF LISTING AGENT INTRODUCES/SHOWS PROPERTY FIRST BY WAY OF PERSONAL APPOINTMENT)","CENTRAL","0","0","0.00",,,,"V2M 2V1",,,"BC",,,,
"R2296658","Residential Detached","S","12252 FIR AVENUE","Fort St. John - Rural W 100th","2008","Manufactured with Land","10","Fort St. John (Zone 60)","Fort St. John","4/30/2019","CINDY BRULE","2","$1,296.97","8/8/2018","012-108-031",,,"11/2/2018","$227,900","$170.58","0.99","2","3","RR2","$229,900","86","1,336","$170.58","0.95","Manufactured with Land","1",,"250-793-6333","$4300.00",,"0","0","0.00",,,,"V0C 1H0",,,"BC",,,,
