"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"H1302640","Residential Attached","S","115 9855 QUARRY ROAD","Chilliwack N Yale-Well","1998","Townhouse","15","Chilliwack","Chilliwack","1/7/2014","CHUCK","2","$1,080.00","7/2/2013","023-623-608",,"$151.60","10/28/2013","$128,700","$113.29","1.11","2","2","R5","$116,300","118","1,136","$113.29","0.91","Townhouse","1",,"778-565-1397","3.22% 1ST 100K/1% BAL L 1/2 BF","LITTLE MOUNTAIN MEADOWS",,"1",,,,"1","V2P 3M3",,"COURT ORDERED SALE","BC",,,,
"F1320440","Residential Attached","S","104 12110 80TH AVENUE","West Newton","1993","Apartment/Condo","20","Surrey","Surrey","2/16/2014","ZAKA OR PARVEEN","1","$1,000.00","8/29/2013","018-914-551","4","$228.00","11/1/2013","$130,000","$137.71","0.96","1","2","MF","$134,900","64","944","$137.71","0.90","Apartment/Condo","1",,"604-720-8675","S-2.5% 1ST 100K/1% BAL",,,"0",,,,"2","V3W 0V2",,"COURT ORDERED SALE","BC",,,,
"V961162","Residential Attached","S","216 4315 NORTHLANDS BOULEVARD","Whistler Village","1998","Apartment/Condo","14","Whistler","Whistler","5/1/2014","BRIGITTA","1","$1,543.00","7/5/2012","024-148-890",,"$567.00","10/28/2013","$130,000","$226.48","0.93","1","1","TA1","$139,900","480","574","$226.48","0.81","Apartment/Condo","1",,"604-932-0751","3% 1ST $100,000 / 1.5% BAL","CASCADE LODGE",,"1",,,,"1","V0N 1B4",,,"BC",,,,
"F1321283","Residential Attached","S","101 1740 SOUTHMERE CRESCENT","Sunnyside Park Surrey","1980","Apartment/Condo","33","South Surrey White Rock","Surrey","3/5/2014","WENDY SMITH","1","$1,012.00","9/5/2013","001-829-751",,"$284.88","10/28/2013","$132,000","$141.63","0.91","2","2","MULTI","$145,000","53","932","$141.63","0.91","Apartment/Condo","1",,"604-535-7965","S-3.22% 1ST 100K/1.15% BAL",,,"0",,,,,"V4A 6E4",,,"BC",,,,
"N231298","Land Only","S","10607 109A STREET","Fort St. John - City NW",,,,"Fort St. John (Zone 60)","Fort St. John","1/3/2014","KEVIN",,"$0.00","9/30/2013","029-142-261",,,"10/28/2013","$132,500",,"0.98",,,"R1","$135,000","28",,,"0.98","House/Single Family",,"Road Access","250-785-8051","3% ON THE 1ST $100,000 & 1.5% ON THE BALANCE.","SUNSET RIDGE","124.64",,"59.04","Yes",,,"V1J 0J3","Not Known",,"BC","At Lot Line",,"At Lot Line","City/Municipal"
"V1021252","Residential Attached","S","207 8840 NO 1 ROAD","Boyd Park","1973","Apartment/Condo","40","Richmond","Richmond","12/31/2013","Chris Li","1","$769.00","7/29/2013","001-187-562",,"$380.26","10/31/2013","$135,000","$145.16","0.84","1","1","RAM1","$161,000","94","930","$145.16","0.84","Apartment/Condo","1",,"778-869-4769","3% ON 1ST 100K / 0.75% ON BAL + GST","Apple Greene",,"0",,,,,"V7C 4C1",,"Court Ordered Sale, sold AS IS","BC",,,,
"F1319864","Residential Attached","S","1004 10899 UNIVERSITY DRIVE","Whalley","1995","Apartment/Condo","18","North Surrey","Surrey","1/31/2014","JONATHAN","1","$949.00","8/20/2013","023-169-788",,"$154.33","10/31/2013","$135,000","$250.00","0.90","1","1","STRATA","$149,900","72","540","$250.00","0.90","Apartment/Condo","1",,"604-807-2222","S-2.5% 1ST 100K/1% BAL",,,"1",,,,,"V3T 5V2",,"OWNER NEVER LIVED IN PROPERTY","BC",,,,
"V1025199","Residential Attached","S","212 1209 HOWIE AVENUE","Central Coquitlam","1980","Apartment/Condo","33","Coquitlam","Coquitlam","2/28/2014","LYNN JOHNSTON","1","$1,137.00","8/28/2013","001-808-133","3","$239.01","11/1/2013","$135,000","$237.68","0.95","1","1","APT","$142,000","65","568","$237.68","0.95","Apartment/Condo","1",,"604-250-5388","3.255 ON 1ST 100,000/1.1625 ON BAL","CREEKSIDE MANOR",,"1",,,,"1","V3J 1T9",,,"BC",,,,
"V1013082","Residential Attached","S","204 7445 FRONTIER STREET","Pemberton","2012","Apartment/Condo","1","Pemberton","Pemberton","12/11/2013","ROB BOARDMAN","0","$949.00","6/11/2013","028-865-561",,"$162.00","10/30/2013","$135,200","$232.70","0.97","1","1","C-1","$139,900","141","581","$232.70","0.97","Apartment/Condo","0",,"604-906-0742","3%",,,"0",,,,"1","V0N 2L1",,,"BC",,,,
"N231303","Land Only","S","10711 110TH STREET","Fort St. John - City NW",,,,"Fort St. John (Zone 60)","Fort St. John","1/3/2014","KEVIN",,"$0.00","9/30/2013","029-142-318",,,"10/28/2013","$137,500","$16.95","0.98",,,"R1","$140,000","28",,"$16.95","0.98","House/Single Family",,"Road Access","250-785-8051","3% ON THE 1ST $100,000 & 1.5% ON THE BALANCE.","SUNSET RIDGE","0",,"0.00","Yes",,,"V1J 0J3","Not Known",,"BC","At Lot Line",,"At Lot Line","City/Municipal"
"F1322347","Residential Attached","S","111 8068 120A STREET","Queen Mary Park Surrey","1995","Apartment/Condo","18","Surrey","Surrey","3/31/2014","Natalie or Cyndi or touchbase","1","$923.00","9/23/2013","023-216-727","4","$168.56","10/30/2013","$140,000","$198.86","0.93","1","1","CD","$149,900","37","704","$198.86","0.93","Apartment/Condo","1",,"604-574-0161","S-3.225% 1ST 100K/1.16% BAL","Melrose Place",,"1","0.00",,,"1","V3S 4H5",,"Investment Property","BC",,,,
"F1318332","Residential Attached","S","104 13710 102ND AVENUE","Whalley","2008","Townhouse","5","North Surrey","Surrey","10/30/2013","TARA","1","$1,079.00","7/29/2013","027-440-681","3","$102.86","10/29/2013","$140,200","$239.66","1.04","1","1","CDZ","$135,000","92","585","$239.66","0.94","Townhouse","1",,"604-817-8206","S-2.5%","CENTRAL CITY PLACE",,"0",,,,"1","V3T 0B6",,"COURT ORDERED","BC",,,,
"F1324509","Residential Attached","S","202 33731 MARSHALL ROAD","Central Abbotsford","1995","Apartment/Condo","18","Abbotsford","Abbotsford","2/23/2014","Jackie MacDonald","2","$1,364.00","10/23/2013","018-481-841","4","$234.87","10/30/2013","$142,000","$127.47","0.96","2","2","RML","$147,900","7","1,114","$127.47","0.96","Apartment/Condo","1",,"604-533-3231","S-3.22% 1ST 100K/1.15% BAL","STEPHANIE PLACE",,"1","0.00",,,"1","V2S 1L5",,,"BC",,,,
"F1322554","Residential Attached","S","207 20443 53 AVENUE","Langley City","1994","Apartment/Condo","19","Langley","Langley","2/28/2014","Joanne","1","$1,511.00","9/26/2013","018-956-378","4","$255.00","11/1/2013","$143,000","$157.66","0.95","1","1","MF","$149,900","36","907","$157.66","0.95","Apartment/Condo","1",,"604-309-5453","S-3.22% 1ST 100K/1.15% BAL","Countryside Estates",,"1","0.00",,,"1","V3A 7A6",,"Owner never lived there","BC",,,,
"N229835","Residential Detached","S","29 FIRTH CRESCENT","Mackenzie -Town","1974","House/Single Family","39","Mackenzie (Zone 69)","Mackenzie","12/31/2013","RICK MORGAN","1","$1,807.00","8/1/2013","008-365-318",,,"11/3/2013","$144,000","$64.00","0.96","2","3","R1","$149,900","94","2,250","$64.00","0.87","House/Single Family","1",,"250-997-5077","$2100.00 FLAT FEE","MACKENZIE",,"1","60.00",,,"3","V0J 2C0",,,"BC",,,,
"N231888","Residential Detached","S","7 FINLAY FORKS CRESCENT","Mackenzie -Town","1971","House/Single Family","42","Mackenzie (Zone 69)","Mackenzie","4/30/2014","LYNDA","1","$1,684.00","10/30/2013","010-773-568",,,"11/4/2013","$145,000","$76.76","0.97","2","4","R1","$148,900","5","1,889","$76.76","0.97","House/Single Family","1",,"250-997-6773","2.6% UP TO $100,000/0.75% ON BALANCE",,,"2","0.00",,,"4","V0J 2C0",,,"BC",,,,
"N231823","Residential Detached","S","662 DOUGLAS AVENUE","Fort St. James - Town","1998","House/Single Family","15","Fort St. James (Zone 57)","Fort St. James","4/23/2014","MANDI","1","$1,894.00","10/23/2013","010-299-122",,,"11/2/2013","$145,000","$108.21","0.97","1","3","R1","$149,000","10","1,340","$108.21","0.97","House/Single Family","1",,"250-996-8618","3% AND 1%",,,"0","0.00",,,"2","V0J 1P0",,,"BC",,,,
"N231674","Residential Attached","S","4 4631 WALSH AVENUE","Terrace - City","1977","Apartment/Condo","36","Terrace (Zone 88)","Terrace","2/28/2014","RUSTY LJUNGH","1","$1,842.00","10/10/2013","014-931-851","2","$125.00","11/4/2013","$145,000","$129.46","0.97","2","3","R5","$150,000","25","1,120","$129.46","0.97","Apartment/Condo","1",,"250-638-2827","3% ON 1ST $100,000 PLUS 1.5% ON BALANCE + GST",,,"1","0.00",,,"2","V8G 4H3",,,"BC",,,,
"V965067","Residential Attached","S","329 4315 NORTHLANDS BOULEVARD","Whistler Village","1998","Apartment/Condo","14","Whistler","Whistler","12/15/2013","call or email Matt","1","$1,551.00","7/27/2012","024-149-306",,"$500.00","10/28/2013","$146,625","$245.60","0.89","1","1","CC1","$165,000","458","597","$245.60","0.89","Apartment/Condo","1",,"604-966-8678","2.25% OF THE PURCHASE PRICE","CASCADE LODGE",,"1",,,,,"V0N 1B4",,"BEING COMPLETED","BC",,,,
"N231737","Residential Detached","S","357 N 4TH AVENUE","Williams Lake - City","1956","House/Single Family","57","Williams Lake (Zone 27)","Williams Lake","4/11/2014","TANYA RANKIN","2","$1,783.00","10/15/2013","013-578-855",,,"11/3/2013","$147,500","$88.86","0.90","2","4","R2","$164,000","19","1,660","$88.86","0.90","House/Single Family","1",,"250-392-0371","3% ON THE 1ST $100,000 AND 1.2% ON THE BALANCE",,"132","0","66.00",,,,"V2G 2E2",,,"BC",,,,
"V868813","Land Only","S","LOT 14 WOODSWORTH ROAD","Gibsons & Area",,,,"Sunshine Coast","Gibsons","12/31/2013",,,"$1,291.00","2/9/2011","028-406-265",,,"10/27/2013","$148,000","$31.34","0.99",,,"RC","$149,500","991",,"$31.34","0.87","House/Single Family",,"Road Access",,"3.255% 1ST $100,000 AND 1.1625% ON BALANCE","Parkland","IRR",,"65.60","Yes",,,"V0N 1V7","No",,"BC","At Lot Line",,"Available","City/Municipal"
"N230825","Residential Detached","S","672 WALKEM STREET","Quesnel - Town","9999","House/Single Family","999","Quesnel (Zone 28)","Quesnel","12/27/2013","LESLIE OR CLAUDIA","1","$2,209.00","9/9/2013","010-331-263",,,"10/30/2013","$150,000","$48.50","0.72","2","3","RS1","$209,000","51","3,093","$48.50","0.69","House/Single Family","1",,"250-992-7202","2.9% ON 1ST $100,000/ 1.5% ON BALANCE.","NORTH QUESNEL","122.00","2","55.14",,,"3","V2K 2J7",,,"BC",,,,
"V1029729","Residential Attached","S","606 320 ROYAL AVENUE","Downtown NW","1974","Apartment/Condo","39","New Westminster","New Westminster","12/27/2013","Brian Power","1","$755.00","9/27/2013","001-307-371","17","$240.97","10/27/2013","$151,000","$244.34","0.94","1","1","RM-4","$159,900","30","618","$244.34","0.94","Apartment/Condo","1",,"604-671-4393","3.255% ON 1ST 100K / 1.1625% ON BAL","The Peppertree",,"0",,,,"1","V3L 5C6",,,"BC",,,,
"N218168","Residential Detached","S","11097 BALD HILL ROAD","Burns Lake - Rural South","1970","House with Acreage","42","Burns Lake (Zone 55)","Burns Lake","12/15/2013","RE/MAX WRIGHTWAY","2","$1,080.00","5/2/2012","009-859-497",,,"10/26/2013","$154,000","$76.31","0.97","2","3","H1","$159,000","542","2,018","$76.31","0.91","House with Acreage","1",,"250-692-7288","3% ON THE 1ST $100,000/1.5% ON THE BALANCE",,,"0",,,,"3","V0J 1E2",,,"BC",,,,
"N231847","Residential Detached","S","2636 LILLOOET STREET","South Fort George","9999","House/Single Family","999","PG City Central (Zone 72)","Prince George","12/31/2013","AARON SWITZER","1","$1,889.00","10/25/2013","013-018-752",,,"10/28/2013","$155,000","$55.36","0.97","2","3","RS2","$159,900","3","2,800","$55.36","0.97","House/Single Family","1",,"250-640-7355","3% ON 1ST $100,000/1% ON REMAINDER","SOUTH FORT GEORGE",,"1","0.00",,,,"V2L 1S8",,,"BC",,,,
"N230978","Residential Detached","S","6417 HILLCREST PLACE","St. Lawrence Heights","1982","Manufactured with Land","31","PG City South (Zone 74)","Prince George","3/14/2014","Phone PAT OR JEN","1","$1,953.00","9/13/2013","012-331-121",,,"10/28/2013","$155,000","$167.75","0.97","1","3","AR3M","$159,900","45","924","$167.75","0.97","Manufactured with Land","1",,"250-960-2388","3% ON THE 1ST $100,000, 1.5% ON THE REMAINDER",,,"0","0.00",,,"6","V2N 5R1",,,"BC",,,,
"F1313050","Residential Attached","S","105 9830 WHALLEY BOULEVARD","Whalley","1994","Apartment/Condo","19","North Surrey","Surrey","11/29/2013","John","1","$879.00","5/28/2013","018-980-589",,"$190.42","10/31/2013","$157,000","$245.70","0.99","1","1","MF","$158,000","156","639","$245.70","0.99","Apartment/Condo","1",,"604-581-3838","S-3.22% 1ST 100K/1.15% BAL",,,"1",,,,"1","V3T 5S7",,,"BC",,,,
"F1324910","Residential Attached","S","112 5700 200TH STREET","Langley City","1984","Apartment/Condo","29","Langley","Langley","1/31/2014","Matt Thiessen","1","$1,145.00","10/29/2013","000-551-627","3","$294.33","11/4/2013","$158,500","$163.74","0.99","1","2","RM2","$159,900","6","968","$163.74","0.99","Apartment/Condo","1",,"778-549-8606","S-3.22% 1ST 100K/1.15% BAL","Langley Village",,"0",,,,"1","V3A 7S6",,"owner never lived there","BC",,,,
"V1018499","Residential Attached","S","118 555 NORTH ROAD","Coquitlam West","1983","Apartment/Condo","30","Coquitlam","Coquitlam","12/31/2013","TOUCHBASE PLS","1","$1,271.00","7/17/2013","001-889-231","3","$176.00","10/26/2013","$160,000","$228.57","0.95","1","1","CD3","$168,500","101","700","$228.57","0.87","Apartment/Condo","1",,"604-341-3009","3.5% ON 1ST $100,000 AND 1.1625% ON BALANCE","NORTH ROAD",,"1",,,,,"V3J 1N8",,,"BC",,,,
"F1318019","Residential Attached","S","117 15268 100 AVENUE","Guildford","1980","Apartment/Condo","33","North Surrey","Surrey","1/31/2014","prab dhoot prec","1","$964.00","7/26/2013","001-871-773",,"$253.20","10/26/2013","$160,100","$169.42","0.95","1","2","MFD","$168,000","92","945","$169.42","0.95","Apartment/Condo","1",,"604-518-8490","S-3.25% 1ST 100K/1.15% BAL",,,"0","0.00",,,"1","V3R 7V1",,"upon offer","BC",,,,
"N230375","Residential Detached","S","593 HARBOURVIEW DRIVE","Port Edward","1967","House/Single Family","46","Prince Rupert (Zone 52)","Port Edward","2/21/2014","JEFF CLARKE","2","$2,360.00","8/21/2013","012-457-485",,,"10/25/2013","$162,000","$72.84","0.93","2","5","R2","$175,000","65","2,224","$72.84","0.89","House/Single Family","2",,"250-624-9444","3% ON 1ST $100,000/1.5% ON BALANCE",,,"0","0.00",,,"4","V0V 1G0",,,"BC",,,,
"F1319344","Residential Attached","S","209 20350 54 STREET","Langley City","1993","Apartment/Condo","20","Langley","Langley","4/7/2014","Vicky, Gord or Touchbase","2","$1,616.00","8/14/2013","018-027-903","3","$377.00","11/4/2013","$164,900","$173.21","0.97","2","2","MF","$169,900","82","952","$173.21","0.92","Apartment/Condo","1",,"604-530-0231","S-3.22% 1ST 100K/1.15% BAL","Coventry Gate",,"1","0.00",,,,"V3A 8J4",,,"BC",,,,
"N228873","Residential Detached","S","540 8TH AVENUE","Burns Lake - Town","1978","House/Single Family","35","Burns Lake (Zone 55)","Burns Lake","10/28/2013","Dennis Bock","3","$2,674.00","6/27/2013","006-712-070",,,"10/25/2013","$168,000","$63.54","0.94","3","5","R1","$179,000","120","2,644","$63.54","0.89","House/Single Family","1",,"250-692-3530","3% ON THE 1ST 100000 / 1.5% ON THE BALANCE",,,"2",,,,"5","V0J 1E0",,,"BC",,,,
"N229941","Residential Detached","S","3064 MINOTTI DRIVE","Hart Highway","1991","Manufactured with Land","22","PG City North (Zone 73)","Prince George","11/29/2013","TAB OR THERESA","2","$1,811.00","7/31/2013","024-545-805",,,"11/2/2013","$168,000","$181.82","0.93","2","3","RS2","$179,900","94","924","$181.82","0.93","Manufactured with Land","1",,"250-960-2373","3% ON 1ST $100,000 AND 1% ON REMAINING",,,"0","0.00",,,,"V2K 4W9",,,"BC",,,,
"N231862","Residential Attached","S","4261 QUENTIN AVENUE","Lakewood","9999","1/2 Duplex","999","PG City West (Zone 71)","Prince George","7/20/2014","TEXT LEAH","2","$1,771.00","10/29/2013","008-990-883",,,"10/30/2013","$169,900","$92.54","1.00","2","4","URT3","$169,900","1","1,836","$92.54","1.00","1/2 Duplex","2",,"250-961-0153","3% ON 1ST $100,000/1.45% ON REMAINDER","LAKEWOOD","110","0","36.00",,,"2","V2M 5L2",,,"BC",,,,
"F1322398","Residential Attached","S","212 13947 72 AVENUE","East Newton","1984","Townhouse","29","Surrey","Surrey","3/21/2014","Stephan","1","$1,092.00","9/21/2013","002-192-055",,"$161.50","10/26/2013","$170,000","$177.45","0.95","2","2","MF","$179,900","35","958","$177.45","0.95","Townhouse","1",,"604-970-6995","S-3.22% 1ST 100K/1.15% BAL","Newton Park 1",,"0","0.00",,,"1","V3W 2P6",,,"BC",,,,
"F1314563","Land Only","S","32868 SYLVIA AVENUE","Mission BC",,,,"Mission","Mission","1/31/2014","Gurmeet Dhaliwal or Jason",,"$1,481.00","6/13/2013","029-055-652",,,"10/27/2013","$170,000","$42.46","0.95",,,"RES","$179,900","136",,"$42.46","0.95","House/Single Family",,"Allowed Access","604-820-2055","S-$1000",,"98.60",,"40.55","Yes",,,"V2V 5Y5","Not Known",,"BC","At Lot Line",,"At Lot Line","City/Municipal"
"F1317875","Residential Attached","S","106 5759 GLOVER ROAD","Langley City","1996","Apartment/Condo","17","Langley","Langley","3/31/2014","Geoff","2","$1,790.00","7/23/2013","023-361-000",,"$240.43","10/27/2013","$171,000","$162.86","0.98","2","2","MF","$174,900","96","1,050","$162.86","0.98","Apartment/Condo","1",,"604-530-0231","S-3.22% 1ST 100K/1.15% BAL*","College Court",,"1",,,,"1","V3A 8M8",,,"BC",,,,
"F1323673","Residential Attached","S","115 7151 121 STREET","West Newton","1993","Apartment/Condo","20","Surrey","Surrey","1/10/2014","Ken","2","$1,035.00","10/10/2013","018-281-320","3","$285.39","10/31/2013","$172,000","$163.81","0.96","2","2","RF","$179,000","21","1,050","$163.81","0.91","Apartment/Condo","1",,"604-351-5611","S-3% 1ST 100K/0.75% BAL","THE HIGHLANDS",,"1","0.00",,,"1","V3W 0E7",,"Schedule A","BC",,,,
"F1324298","Residential Attached","S","32607 BADGER AVENUE","Mission BC","1975","1/2 Duplex","38","Mission","Mission","1/16/2014","DALE KLER","1","$2,793.00","10/18/2013","002-353-351",,,"10/28/2013","$173,000","$91.83","1.05","2","2","RES","$164,900","10","1,884","$91.83","1.05","1/2 Duplex","1",,"604-615-6598","S-2.5% 1ST 100K/1% BAL",,"110","0","37.00",,,"4","V2V 5H8",,"PROPERTY SOLD AS IS, WHERE IS","BC",,,,
"F1312456","Residential Attached","S","413 10088 148TH STREET","Guildford","2007","Apartment/Condo","6","North Surrey","Surrey","5/19/2014","DANIELLE DENG","1","$1,130.00","5/19/2013","027-051-161",,"$260.34","10/28/2013","$173,000","$215.44","0.92","1","1","MFD","$189,000","162","803","$215.44","0.87","Apartment/Condo","1",,"778-317-6839","S-3.22% 1ST 100K/1.15% BAL",,,"1",,,,,"V3R 3M9",,,"BC",,,,
"F1300866","Residential Attached","S","222 33175 OLD YALE ROAD","Central Abbotsford","1992","Apartment/Condo","21","Abbotsford","Abbotsford","8/31/2014","Bob Edwards","2","$1,434.00","1/8/2013","017-720-087","3","$274.58","10/26/2013","$174,530","$143.76","0.98","2","2","RML","$178,800","291","1,214","$143.76","0.83","Apartment/Condo","1",,"778-898-7693","S-3.22% 1ST 100K/1.15% BAL","SOMMERSET RIDGE",,"1",,,,,"V2S 2J4",,,"BC",,,,
"H1303719","Residential Attached","S","210 45769 STEVENSON ROAD","Sardis East Vedder Rd","2005","Apartment/Condo","8","Sardis","Sardis","1/31/2014","RICK","2","$1,380.00","9/22/2013","026-353-679",,"$197.00","10/27/2013","$176,000","$185.65","0.95","2","2","CD7","$184,900","35","948","$185.65","0.95","Apartment/Condo","1",,"604-795-2955","3% 1ST 100K/1.15% BAL L 1/2 BF","PARK PLACE I",,"1",,,,"1","V2R 5Z2",,"NEVER OCCUPIED","BC",,,,
"F1318228","Residential Detached","S","18 23155 96TH AVENUE","Fort Langley","1972","Manufactured with Land","41","Langley","Langley","3/31/2014","TOUCHBASE","1","$884.00","7/29/2013","900-568-207",,"$0.00","10/26/2013","$179,000","$210.59","0.97","1","1","MH-1","$184,900","89","850","$210.59","0.97","Manufactured with Land","1",,"000-000-0000","S-3.22% 1ST 100K/1.15% BAL","Lombardy Mobile Home Park","60","0","40.00",,"$0.00","2","V1M 2S6",,"time of offer","BC",,,,
"N229491","Residential Detached","S","1222 8TH AVENUE","Valemount - Town","1973","House/Single Family","40","Robson Valley (Zone 81)","Valemount","7/13/2014","IRENE BERNDSEN","2","$1,954.00","7/13/2013","011-933-241",,,"10/29/2013","$179,000","$87.49","0.97","2","4","R1","$185,000","108","2,046","$87.49","0.97","House/Single Family","1",,"250-569-7397","3% ON THE 1ST $100,000 AND 1% ON THE REMAINDER",,,"0","0.00",,,,"V0E 2Z0",,,"BC",,,,
"N231802","Residential Attached","S","113 3233 MCGILL CRESCENT","Upper College","1995","Townhouse","18","PG City South (Zone 74)","Prince George","1/31/2014","TEXT OR CALL","1","$2,033.00","10/23/2013","023-128-283",,"$167.00","11/1/2013","$180,000","$96.77","0.97","2","2","RM1","$184,800","9","1,860","$96.77","0.97","Townhouse","1",,"250-612-1709","3% ON 1ST $100,000/1.2% ON BALANCE","MCGILL",,"0","0.00",,,"2","V2N 2T4",,,"BC",,,,
"V1002529","Residential Attached","S","15 5760 HASTINGS STREET","Capitol Hill BN","1965","Apartment/Condo","48","Burnaby North","Burnaby","12/15/2013","CRAIG","1","$0.00","4/18/2013","800-075-838","3","$421.00","11/3/2013","$180,000","$175.95","0.95","1","3","MF","$189,900","199","1,023","$175.95","0.95","Apartment/Condo","1",,"604-340-7355","3.255% OF 1ST $100,000 + 1.1625% OF BALANCE","KENSINGTON GARDENS",,"0",,,,"1","V5B 1R6",,"RENTAL PROPERTY","BC",,,,
