"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1038028","Residential Detached","S","11932 POPLAR DRIVE","Central Meadows","1986","Manufactured","27","Pitt Meadows","Pitt Meadows","12/31/2014","CLIFF","1","$1,038.00","12/1/2013","800-082-149",,,"12/10/2013","$125,000","$126.52","0.96","1","2","LUC 2","$129,900","9","988","$126.52","0.97","Manufactured","1",,"604-338-7492","3.255% ON 1ST $100,000/1.1625% ON BAL","MEADOW HIGHLANDS",,"0",,,"$255.00","3","V3Y 1Z3",,,"BC",,,,
"N228693","Residential Detached","S","6280 MATHEWS ROAD","Horse Lake","2003","Manufactured with Land","10","100 Mile House (Zone 10)","100 Mile House","12/21/2013","KAREN FRIESS","2","$1,125.00","6/21/2013","007-641-206",,,"12/10/2013","$125,000","$78.13","0.83","2","3","R1","$149,900","172","1,600","$78.13","0.76","Manufactured with Land","1",,"250-395-3422","3.22% ON $100,000/1.15% ON BALANCE","ANDERSON",,"0","0.00",,,,"V0K 2E3",,,"BC",,,,
"N231254","Residential Detached","S","6121 HOUSEMAN ROAD","Forest Grove","1990","House with Acreage","23","100 Mile House (Zone 10)","Forest Grove","12/27/2013","MARIA WALKER","2","$1,190.00","9/26/2013","004-492-293",,,"12/2/2013","$125,690","$85.50","1.01","3","4","RR1","$125,000","67","1,470","$85.50","0.97","House with Acreage","1",,"250-395-0245","2.5%","HOUSEMAN ROAD","317","0","977.00",,,"8","V0K 1J0",,,"BC",,,,
"V1034228","Residential Attached","S","34 2436 WILSON AVENUE","Central Pt Coquitlam","1974","Apartment/Condo","39","Port Coquitlam","Port Coquitlam","12/26/2013","SANDRA","1","$765.00","10/26/2013","001-144-006","3","$335.00","12/8/2013","$126,000","$144.83","1.01","1","2","STR","$124,800","43","870","$144.83","1.01","Apartment/Condo","1",,"604-313-0700","3.255% ON 1ST $100,000/1.1625% ON BAL","ORCHARD VALLEY ESTATES",,"0",,,,"1","V3C 1Z6",,"SELLER NEVER LIVED THERE","BC",,,,
"F1325844","Residential Attached","S","104 7165 133 STREET","West Newton","1982","Townhouse","31","Surrey","Surrey","6/30/2014","Touchbase only","2","$0.00","11/20/2013","900-532-870",,"$344.27","12/5/2013","$127,000","$101.84","0.99","2","3","RM-45","$128,800","15","1,247","$101.84","0.99","Townhouse","1",,"604-530-0231","S-3.22% 1ST 100K/1.15% BAL*","Suncreek",,"1","0.00",,,"2","V3W 7S6",,,"BC",,,,
"V1037748","Residential Attached","S","113 436 SEVENTH STREET","Uptown NW","1977","Apartment/Condo","36","New Westminster","New Westminster","2/28/2014","TEAM DAVE VALLEE","1","$866.00","11/28/2013","001-611-372",,"$330.57","12/11/2013","$127,500","$206.65","0.93","1","1","MF","$137,900","13","617","$206.65","0.93","Apartment/Condo","1",,"604-526-2888","3.22% 1ST 100K/1.15% BAL","REGENCY COURT",,"0",,,,"1","V3M 3L3",,"OWNER DOESN'T LIVE THERE","BC",,,,
"V1013321","Residential Attached","S","302 535 BLUE MOUNTAIN STREET","Central Coquitlam","1970","Apartment/Condo","43","Coquitlam","Coquitlam","3/31/2014","Julia Palko","1","$1,147.00","6/13/2013","001-415-417",,"$254.52","12/13/2013","$128,500","$202.36","0.98","1","1","STRATA","$131,800","183","635","$202.36","0.87","Apartment/Condo","1",,"604-783-3387","3.255% ON 1ST $100000 + 1.1625% ON BALANCE",,,"0",,,,,"V3J 4R2",,,"BC",,,,
"H1304133","Residential Attached","S","155 7610 EVANS ROAD","Sardis West Vedder Rd","1989","Townhouse","24","Sardis","Sardis","4/30/2014","HENRY/JENNIFER","2","$0.00","10/25/2013","797-610-585",,"$240.00","12/7/2013","$134,000","$122.26","0.97","2","2","R5","$138,900","43","1,096","$122.26","0.97","Townhouse","1",,"604-858-7179","3% 1ST 100K/1.25% BAL L1/2BF***",,,"1",,,,"2","V2R 2Y9",,,"BC",,,,
"F1326746","Residential Attached","S","205 10698 151A STREET","Guildford","1985","Apartment/Condo","28","North Surrey","Surrey","5/30/2014","MYLES","1","$950.00","12/4/2013","001-850-211",,"$284.86","12/11/2013","$136,000","$130.52","0.95","1","2","RM","$143,888","7","1,042","$130.52","0.95","Apartment/Condo","1",,"604-644-6565","S-3.22% 1ST 100K/1.15% BAL","LINCOLN'S HILL",,"0","0.00",,,"1","V3R 8T5",,,"BC",,,,
"F1325889","Residential Attached","S","313 10644 151A STREET","Guildford","1986","Apartment/Condo","27","North Surrey","Surrey","5/1/2014","ALLISON DAY","1","$1,019.00","11/14/2013","000-706-621",,"$274.50","12/14/2013","$139,000","$142.56","0.96","1","2","APT","$144,900","30","975","$142.56","0.82","Apartment/Condo","1",,"778-861-6859","S-3.00% 1ST 100K/1.15% BAL","Lincoln's Hill",,"1",,,,"1","V3R 8R3",,,"BC",,,,
"F1326291","Residential Attached","S","202 7505 138 STREET","East Newton","1994","Apartment/Condo","19","Surrey","Surrey","8/31/2014","Mohamed","1","$988.00","11/27/2013","018-729-517","4","$236.00","12/13/2013","$139,000","$155.31","0.99","2","2","STRATA","$139,980","16","895","$155.31","0.99","Apartment/Condo","1",,"604-572-1211","S-3.22% 1ST 100K/1.15% BAL","MIDTOWN VILLA",,"1","0.00",,,"1","V3W 0W6",,,"BC",,,,
"F1325728","Residential Attached","S","216 13789 107A AVENUE","Whalley","2009","Apartment/Condo","4","North Surrey","Surrey","5/12/2014","JOHN POWERS","1","$835.00","11/12/2013","028-120-761","5","$164.00","12/1/2013","$140,000","$304.35","0.94","1","0","MFD","$149,000","19","460","$304.35","0.94","Apartment/Condo","1",,"778-928-1823","S-3.22% 1ST 100K/1.15% BAL","QUATTRO 2",,"0",,,,"1","V3T 0B8",,"OWNER NEVER OCCUPIED","BC",,,,
"V997286","Residential Attached","S","427 4591 BLACKCOMB WAY","Benchlands","2004","Apartment/Condo","9","Whistler","Whistler","12/15/2013","Four Seasons","1","$2,425.00","3/22/2013","025-950-631",,"$518.00","12/6/2013","$140,000","$225.08","0.78","1","0","TA15","$179,000","259","622","$225.08","0.78","Apartment/Condo","1",,"604-966-2613","3% ON THE FIRST $100,000 AND 1.5% OF THE BAL","FOUR SEASONS RESORT & SPA",,"1",,,,"1","V0N 1B4",,,"BC",,,,
"F1319996","Residential Attached","S","108 1448 FIR STREET","White Rock","1974","Apartment/Condo","39","South Surrey White Rock","White Rock","2/28/2014","IAN MACLENNAN","1","$1,241.00","8/23/2013","001-232-916","3","$135.99","12/10/2013","$140,000","$212.12","0.92","1","1","RM-2","$152,900","109","660","$212.12","0.92","Apartment/Condo","1",,"604-644-4009","S-3.22% 1ST 100K/1.15% BAL","The Dorchester",,"0",,,,"46","V4B 4B4",,"SELLER DID NOT LIVE THERE","BC",,,,
"N230159","Residential Detached","S","2706 SANDERSON ROAD","Peden Hill","9999","House/Single Family","999","PG City West (Zone 71)","Prince George","12/30/2013","NORM OR KORY","1","$1,659.00","8/13/2013","011-303-689",,,"12/7/2013","$140,000","$197.74","0.88","1","2","URS2A","$159,900","116","708","$197.74","0.78","House/Single Family","1",,"250-565-7998","3% ON THE 1ST $100,000 & 1.25% ON THE BALANCE",,,"0","0.00",,,"3","V2N 1M6",,,"BC",,,,
"N232270","Residential Detached","S","1063 E 9TH AVENUE","Prince Rupert - City","1930","House/Single Family","83","Prince Rupert (Zone 52)","Prince Rupert","4/18/2014","MIKE MORSE","2","$1,806.00","11/19/2013","014-489-597",,,"12/5/2013","$144,500","$58.53","0.88","3","6","R2","$164,000","16","2,469","$58.53","0.88","House/Single Family","1",,"250-600-6620","3% ON THE 1ST $100,000/1.5% ON THE REMAINDER",,"100","0","50.00",,,"3","V8J 2S2",,,"BC",,,,
"H1303899","Residential Detached","S","9695 YOUNG ROAD","Chilliwack N Yale-Well","9999","House/Single Family","999","Chilliwack","Chilliwack","2/18/2014","TOUCH BASE MIKE","1","$1,749.00","10/4/2013","012-325-023",,,"12/13/2013","$145,000","$136.15","0.85","1","4","R1A","$169,900","70","1,065","$136.15","0.76","House/Single Family","1",,"604-850-5040","3% 1ST 100K/.75% BAL L 1/2 BF",,"128/.19 AC","1","66.00",,,"3","V2P 4T5",,"OWNER HAS NOT LIVED THERE","BC",,,,
"N230789","Land Only","S","5 DEWBERRY STREET","Kitimat",,,,"Kitimat (Zone 89)","Kitimat","2/19/2014","SHARON NICHOLS",,"$531.00","9/9/2013","027-968-391",,,"12/9/2013","$145,000",,"0.97",,,"G3-B","$149,000","91",,,"0.97","Other",,"Allowed Access","250-279-2146","3% ON 1ST $100,000/1.5% ON BALANCE","KILDALA",,,"0.00","No",,,"V8C 0A1","Not Known",,"BC","At Lot Line",,"At Lot Line","City/Municipal"
"V1035537","Residential Attached","S","103 8870 CITATION DRIVE","Brighouse","1980","Apartment/Condo","33","Richmond","Richmond","11/7/2014","PHOEBE","1","$550.00","11/7/2013","001-750-607",,"$242.52","12/8/2013","$146,000","$215.34","0.92","1","1","025","$159,000","31","678","$215.34","0.92","Apartment/Condo","1",,"604-719-7111","3.225% OF 1ST $100,000/1.1625% ON BAL","CHARTWELL MEWS",,"0",,,,"1","V6Y 3A3",,,"BC",,,,
"H1303755","Residential Detached","S","45624 VICTORIA AVENUE","Chilliwack N Yale-Well","9999","House/Single Family","999","Chilliwack","Chilliwack","3/31/2014","TARA","1","$1,797.00","9/19/2013","009-587-063",,,"12/13/2013","$146,000","$135.69","0.97","1","2","R1A","$149,900","85","1,076","$135.69","0.92","House/Single Family","1",,"607-467-8881","3.2% 1ST 100K/1.15% BAL L 1/2 BF",,"137","0","55.00",,,"6","V2P 2T7",,"COURT ORDERED SALE","BC",,,,
"V1026862","Residential Attached","S","105 12025 207A STREET","Northwest Maple Ridge","1992","Apartment/Condo","21","Maple Ridge","Maple Ridge","2/9/2014","CASS OR JEFF","2","$2,146.00","9/9/2013","017-881-196","4","$248.00","12/2/2013","$147,000","$128.38","0.96","2","2","APT","$153,800","84","1,145","$128.38","0.90","Apartment/Condo","1",,"604-467-5000","3.255% ON 1ST $100,000/1.11625% ON BAL","ATRIUM",,"1",,,,"1","V2X 0R3",,,"BC",,,,
"N232200","Land Only","S","LOT 40 103 A STREET","Fort St. John - City NE",,,,"Fort St. John (Zone 60)","Fort St. John","5/30/2014","BRANDY",,"$0.00","11/7/2013","800-081-723",,,"12/2/2013","$149,900",,"1.00",,,"R1","$149,900","25",,,"1.00","House/Single Family",,"Allowed Access","250-785-6275","1.5%","GARRISON LANDING","35.042",,"36.09","Yes",,,"V1J 7J2","No",,"BC","At Lot Line",,"Available","City/Municipal"
"N232425","Residential Detached","S","3615 WATER LILY BAY ROAD","Lakelse Lake","1995","House with Acreage","18","Terrace (Zone 88)","Lakelse Lake","5/29/2014","IIONA KENNY","1","$1,247.00","11/29/2013","005-881-421",,,"12/11/2013","$150,000","$208.33","0.88","1","1","SH","$170,000","12","720","$208.33","0.88","House with Acreage","1",,"250-632-1021","3% ON 1ST $100,000/1.5% ON BALANCE",,,"0","0.00",,,,"V8G 0G1",,,"BC",,,,
"H1304163","Residential Detached","S","167 9055 ASHWELL ROAD","Chilliwack W Young-Well","1989","Manufactured","24","Chilliwack","Chilliwack","3/30/2014","KELLY OR ANITA","2","$1,032.00","10/30/2013","700-008-929",,"$180.00","12/14/2013","$155,000","$116.02","0.91","2","2","RSV3","$169,900","45","1,336","$116.02","0.91","Manufactured","1",,"604-858-7179","3% 1ST 100K/1% BAL L 1/2 BF","RAINBOW ESTATES",,"1","0.00",,"$180.00","4","V2P 7S6",,"ELDERLY SELLER","BC",,,,
"N232271","Residential Detached","S","335 CROOKED RIV CRESCENT","Mackenzie -Town","1973","House/Single Family","40","Mackenzie (Zone 69)","Mackenzie","5/1/2014","LYNDA","1","$1,841.00","11/18/2013","005-026-571",,,"12/6/2013","$155,000","$65.79","0.98","2","3","R1","$157,900","18","2,356","$65.79","0.98","House/Single Family","1",,"250-997-6773","FLAT FEE $2700.00",,,"1","0.00",,,"4","V0J 2C0",,,"BC",,,,
"F1319347","Residential Attached","S","308 3176 GLADWIN ROAD","Central Abbotsford","1998","Apartment/Condo","15","Abbotsford","Abbotsford","3/31/2014","Touch Base Harvey","2","$1,411.00","8/14/2013","024-134-694",,"$273.00","12/12/2013","$155,000","$147.90","0.95","2","2","MF","$162,400","120","1,048","$147.90","0.94","Apartment/Condo","1",,"604-855-0800","S-3.25% 1ST 100K/1.15% BAL",,,"1","0.00",,,,"V2T 6R7",,,"BC",,,,
"F1314557","Residential Attached","S","102 5700 200TH STREET","Langley City","1984","Apartment/Condo","29","Langley","Langley","12/31/2013","TOUCHBASE PREFERRED PLEASE","1","$1,136.00","6/17/2013","000-551-678","4","$270.00","12/10/2013","$155,500","$157.23","0.94","1","2","MF","$165,000","176","989","$157.23","0.93","Apartment/Condo","1",,"604-347-8831","S-3.22% 1ST 100K/1.15% BAL","LANGLEY VILLAGE",,"0",,,,"2","V3A 7S6",,,"BC",,,,
"H1304406","Residential Attached","S","5 9470 HAZEL STREET","Chilliwack E Young-Yale","1995","Townhouse","18","Chilliwack","Chilliwack","2/25/2014","CAMERON","2","$1,534.00","11/25/2013","019-074-859",,"$304.12","12/8/2013","$157,500","$105.00","0.93","2","2","R5","$169,900","13","1,500","$105.00","0.93","Townhouse","1",,"604-798-7228","3% 1ST 100K/1.25% BAL L 1/2 BF",,,"1",,,,"2","V2P 5N1",,,"BC",,,,
"F1325019","Residential Attached","S","305 12733 72ND AVENUE","West Newton","1995","Apartment/Condo","18","Surrey","Surrey","12/31/2013","Rajinder Toor","2","$1,055.00","10/31/2013","018-952-232","3","$233.00","12/13/2013","$159,900","$166.56","1.00","2","2","MF","$159,900","43","960","$166.56","0.89","Apartment/Condo","1",,"604-930-8667","S-$2500","NONE",,"1",,,,"2","V3W 2M7",,"UPON OFFER","BC",,,,
"V988627","Residential Attached","S","202 40437 TANTALUS ROAD","Garibaldi Estates","2006","Apartment/Condo","7","Squamish","Squamish","1/15/2014","Christina or Christine","1","$1,311.00","1/31/2013","026-578-271","4","$142.87","12/14/2013","$160,000","$257.65","0.97","1","0","CD","$165,000","317","621","$257.65","0.87","Apartment/Condo","1",,"604-898-6334","1.9%","Spectacle",,"0",,,,"1","V0N 3G0",,"Owner has never lived in unit","BC",,,,
"F1326021","Residential Attached","S","33 27456 32ND AVENUE","Aldergrove Langley","1982","Townhouse","31","Langley","Langley","2/18/2014","DEAN","1","$1,913.00","11/18/2013","000-864-552",,"$189.23","12/2/2013","$160,000","$138.29","0.94","2","3","MULTI","$169,900","14","1,157","$138.29","0.94","Townhouse","1",,"604-513-2300","S-2.5%","CEDAR PARK",,"1",,,,"1","V4W 3P3",,,"BC",,,,
"N229636","Residential Detached","S","7712 MONCTON CRESCENT","Lower College","9999","House/Single Family","999","PG City South (Zone 74)","Prince George","1/13/2014","JESSE","2","$2,236.00","7/16/2013","009-005-790",,,"12/2/2013","$161,200","$76.04","1.01","2","4","RS2","$158,900","139","2,120","$76.04","0.94","House/Single Family","1",,"250-649-9014","2.5% ON 1ST $100,000/1% ON BALANCE","COLLEGE HEIGHTS","100","1","85.00",,,,"V2N 3M3",,,"BC",,,,
"V1038405","Residential Attached","S","127 8651 WESTMINSTER HIGHWAY","Brighouse","1981","Apartment/Condo","32","Richmond","Richmond","6/30/2014","SHAMIR OR TOUCHBASE","1","$691.00","12/6/2013","001-879-987",,"$160.00","12/7/2013","$162,000","$225.94","0.94","1","1","MFD","$172,000","1","717","$225.94","0.94","Apartment/Condo","1",,"604-644-2115","3.255% ON 1ST $100,000 & 1.1625% ON BAL","LANSDOWNE SQUARE",,"0",,,,"1","V6X 3E3",,"WHEN OFFER IS PRESENTED","BC",,,,
"V1037942","Residential Attached","S","212 9620 MANCHESTER DRIVE","Cariboo","1981","Apartment/Condo","32","Burnaby North","Burnaby","3/31/2014","WAYNE IGGULDEN","1","$1,488.00","12/2/2013","001-840-738",,"$285.00","12/4/2013","$162,000","$182.23","0.86","1","2","RES","$189,000","2","889","$182.23","0.86","Apartment/Condo","1",,"604-831-4207","3.22% ON 1ST $100,000/1.15% ON BAL","BROOKSIDE PARK",,"0",,,,,"V3N 4R2",,"LONG TERM RENTAL","BC",,,,
"F1323263","Residential Attached","S","224 19750 64TH AVENUE","Willoughby Heights","1997","Apartment/Condo","16","Langley","Langley","1/7/2014","Gloria McGalliard","1","$1,766.00","10/7/2013","023-628-758",,"$227.38","12/10/2013","$163,000","$221.77","0.97","1","1","C1","$168,900","64","735","$221.77","0.97","Apartment/Condo","1",,"604-614-4391","S-3.22% 1ST 100K/1.15% BAL","Davenport",,"1",,,,"1","V2Y 2T1",,,"BC",,,,
"F1326581","Residential Attached","S","110 19645 64TH AVENUE","Willoughby Heights","1990","Apartment/Condo","23","Langley","Langley","2/28/2014","George Harper","2","$1,817.00","11/28/2013","015-853-977","3","$313.00","12/8/2013","$165,000","$150.55","0.97","2","2","RM3","$169,900","10","1,096","$150.55","0.97","Apartment/Condo","1",,"604-530-4141","S-3.22% 1ST 100K/1.15% BAL",,,"1",,,,"1","V2Y 1L2",,"Public Trustee Sale","BC",,,,
"F1310085","Residential Attached","S","338 5379 205 STREET","Langley City","1987","Apartment/Condo","26","Langley","Langley","2/28/2014","Cecelia Tinkle","2","$1,561.00","4/27/2013","005-489-326","3","$200.00","12/12/2013","$165,000","$156.40","0.97","2","2","RM3","$169,900","229","1,055","$156.40","0.85","Apartment/Condo","1",,"604-532-7772","S-3.22% 1ST 100K/1.15% BAL*","Heritage Manor","0","1","0.00",,,"1","V3A 7V7",,,"BC",,,,
"F1326130","Residential Attached","S","201 6336 197TH STREET","Willoughby Heights","1998","Apartment/Condo","15","Langley","Langley","3/16/2014","MICHELLE","1","$1,783.00","11/18/2013","024-000-183",,"$205.61","12/4/2013","$166,000","$238.85","0.98","1","1","MF","$169,500","16","695","$238.85","0.98","Apartment/Condo","1",,"604-530-0231","S-3.22% 1ST 100K/1.15% BAL*","The Rockport",,"1",,,,"1","V2Y 2T7",,,"BC",,,,
"F1315443","Residential Attached","S","108 7500 COLUMBIA STREET","Mission BC","1990","Apartment/Condo","23","Mission","Mission","12/31/2013","Cal Crawford","2","$1,896.00","6/26/2013","016-812-026","3","$253.00","12/5/2013","$167,000","$149.64","0.97","2","2","MT52","$172,900","162","1,116","$149.64","0.88","Apartment/Condo","1",,"604-854-0392","S-3.22% 1ST 100K/1.15% BAL",,,"1","0.00",,,"2","V2V 4C1",,,"BC",,,,
"V1018839","Residential Attached","S","704 3455 ASCOT PLACE","Collingwood VE","1995","Apartment/Condo","18","Vancouver East","Vancouver","12/18/2013","JENNIFER YANG","1","$621.00","7/18/2013","018-666-451",,"$140.32","12/4/2013","$168,000","$422.11","0.97","1","1","CD-1","$172,800","139","398","$422.11","0.97","Apartment/Condo","1",,"604-782-7725","3.255% OF 1ST $100,000/1.1625% OF THE BAL","Queen's Court",,"1",,,,"1","V5R 6B7",,,"BC",,,,
"N226801","Residential Detached","S","1935 SULLIVAN WAY","Houston - Town","1980","House/Single Family","33","Houston (Zone 53)","Houston","4/30/2014","LIA","2","$2,710.00","4/30/2013","005-800-111",,,"12/9/2013","$168,500","$45.30","0.96","3","4","R1","$175,000","223","3,720","$45.30","0.84","House/Single Family","1",,"250-845-7325","3%/1.5%",,"7481","1","0.00",,,,"V0J 1Z0",,,"BC",,,,
"F1325602","Residential Attached","S","206 2575 WARE ROAD","Central Abbotsford","1995","Apartment/Condo","18","Abbotsford","Abbotsford","3/13/2014","Art","2","$1,358.00","11/13/2013","018-840-809",,"$250.00","12/10/2013","$169,000","$167.16","0.94","2","2","MR","$179,900","27","1,011","$167.16","0.94","Apartment/Condo","1",,"604-859-2341","S-3.22% 1ST 100K/1.15% BAL","The Maples",,"1","0.00",,,"1","V2S 3E2",,,"BC",,,,
"V992130","Residential Detached","S","1640 E KENT AVE SOUTH AVENUE","Fraserview VE","1993","House/Single Family","20","Vancouver East","Vancouver","12/31/2013","Ricki","2","$0.00","2/19/2013","800-074-312",,,"12/13/2013","$170,000","$197.67","0.95","2","1","IND.","$179,900","297","860","$197.67","0.90","House/Single Family","1",,"604-788-9727","3.255% ON 1ST $100,000/1.1625% ON THE BAL.",,,"0","0.00",,,,"V5P 2S7",,,"BC",,,,
"H1304300","Residential Detached","S","45408 WELLINGTON AVENUE","Chilliwack W Young-Well","9999","House/Single Family","999","Chilliwack","Chilliwack","5/18/2014","JUDY","1","$1,732.00","11/18/2013","008-907-706",,,"12/8/2013","$170,000","$177.82","0.90","1","2","R1A","$189,000","20","956","$177.82","0.90","House/Single Family","1",,"604-793-8113","3% 1ST 100K/1.15% BAL L 1/2 BF",,"140","0","64.00",,,"4","V2P 2E9",,"UPON, ACCEPTED OFFER","BC",,,,
"F1326136","Residential Attached","S","302 5677 208TH STREET","Langley City","1993","Apartment/Condo","20","Langley","Langley","4/21/2014","B.J.","2","$1,858.00","11/21/2013","018-278-451",,"$271.94","12/3/2013","$171,500","$165.54","0.96","2","2","MF","$179,000","12","1,036","$165.54","0.86","Apartment/Condo","1",,"604-889-7039","S-3.22% 1ST 100K/1.15% BAL","Ivy Lea",,"1",,,,"1","V3A 8J5",,,"BC",,,,
"F1308658","Residential Attached","S","203 1381 MARTIN STREET","White Rock","1976","Apartment/Condo","37","South Surrey White Rock","White Rock","2/28/2014","SCOTT FRANKLIN","1","$1,614.00","4/10/2013","001-475-339","3","$336.95","12/2/2013","$175,000","$166.67","0.97","2","2","MF","$179,900","236","1,050","$166.67","0.81","Apartment/Condo","1",,"604-454-7126","S-3.22% 1ST 100K/1.15% BAL","Chestnut Village",,"1",,,,"1","V4B 3W6",,"UPON OFFER","BC",,,,
"F1326573","Residential Attached","S","206 2581 LANGDON STREET","Abbotsford West","2005","Apartment/Condo","8","Abbotsford","Abbotsford","3/30/2014","Lisa or Nicole","2","$1,451.00","11/30/2013","026-218-232","4","$215.00","12/8/2013","$175,000","$182.29","0.92","2","2","RML","$189,500","8","960","$182.29","0.92","Apartment/Condo","1",,"604-316-3411","S-3% 1ST 100K/1.25% BAL",,,"1",,,,,"V2T 7A3",,"Seller never lived in unit","BC",,,,
"N231051","Residential Detached","S","3 SCOTT CRESCENT","Mackenzie -Town","9999","House/Single Family","999","Mackenzie (Zone 69)","Mackenzie","3/31/2014","MELISSA MORGAN","2","$2,006.00","9/18/2013","010-518-436",,,"12/8/2013","$175,000","$67.31","0.95","2","3","R1","$184,000","81","2,600","$67.31","0.95","House/Single Family","1",,"250-997-5077","$2000 FLAT FEE",,,"2","80.00",,,"4","V0J 2C0",,,"BC",,,,
